day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2017-12-12,8.05,8.09,7.91,7.92,8356569,462477740,33700,10971740,-0.016149068322981464,-8356569.0,-73804804.0,0.16411849169198509,0.2207565593956422,1.0,8.18,0.02178899082568808,0.5492377569647662
2018-03-14,9.6,9.88,9.56,9.74,29873697,571617820,13000,47395364,-0.0010256410256409554,-29873697.0,444667653.0,0.1632227258361773,0.24961571881903405,1.0,10.25,0.0712742980561556,0.5626215468865803
2018-07-04,10.8,10.83,9.98,10.1,60949654,557681218,70311,103548032,-0.07339449541284415,-60949654.0,581528571.0,0.16327831885452,0.24500125051756919,1.0,10.9,0.016239316239316404,0.38471030511092663
2019-02-01,6.23,6.37,6.2,6.36,27073852,463603964,108670,18563789,0.02580645161290329,27073852.0,1037188256.0,0.10909661883402218,0.19634698950465276,1.0,6.37,0.06809078771695587,0.5077775473195161
2019-02-14,6.66,6.73,6.58,6.64,31638679,499047545,100800,37340190,-0.0015037593984963404,-31638679.0,1107529562.0,0.17734139541968288,0.23182906739964465,1.0,6.73,0.09140518417462484,0.2523626516734192
2019-02-22,6.73,7.09,6.72,7.02,46904838,506099225,227785,49678297,0.03692762186115206,46904838.0,1129291473.0,0.1533858778875133,0.23359347851223497,1.0,7.09,0.031565656565656575,0.6097489566767533
2020-07-02,6.43,6.58,6.41,6.57,26816153,459406195,1759956,27595126,0.020186335403726607,26816153.0,1953135762.0,0.1584370513321519,0.20923792486559564,1.0,6.63,0.08563535911602216,1.1604097171747574
2021-03-22,8.88,9.6,8.87,9.4,55989519,741540636,1599379,51176343,0.062146892655367214,55989519.0,2186512246.0,0.09897502319187276,0.2021361324741033,1.0,10.68,0.015962441314554043,0.3107674173568802
2021-09-01,8.47,9.18,8.36,9.05,109789254,571218501,3020603,123592911,0.06847697756788662,109789254.0,2231637182.0,0.1283613079864281,0.1658680831049922,1.0,9.18,0.128463476070529,1.946879999757158
2021-09-10,8.82,8.96,8.73,8.76,39085993,602164103,3171982,58782107,-0.006802721088435382,-39085993.0,2170808242.0,0.17003023764419517,0.173369117451173,1.0,9.18,0.15810276679841895,0.5714491630180281
