day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2018-07-31,26.85,27.3,26.64,26.71,1696884,-0.3843938059325711,0,135,0,5,-5.0,-0.004843517138599096,0,144,0,5,-5.0,26.9,0.0018621973929235924
2019-08-30,29.61,29.96,29.07,29.33,5768511,-0.08331773352906979,0,273,0,5,-5.0,-0.011126095751854415,0,280,0,3,-3.0,30.02,0.013846673421141542
2019-09-18,28.38,28.67,28.18,28.37,2814741,-0.1977043968419423,0,280,0,5,-5.0,0.0,0,0,0,0,0.0,29.38,0.03523608174770976
2020-01-03,28.49,30.5,28.42,28.82,10893350,0.14039325710367434,291,0,5,0,5.0,0.009810791871058155,278,0,4,0,4.0,30.6,0.0740610740610741
2020-01-06,28.71,30.5,28.55,29.8,11433603,0.0495947527620062,292,0,6,0,6.0,0.03400416377515625,279,0,5,0,5.0,30.6,0.0658307210031348
2020-04-16,39.3,43.24,38.1,38.85,67388171,0.8695046197076381,327,0,5,0,5.0,-0.01170185703383364,0,351,0,1,-1.0,39.19,-0.002798982188295107
2021-01-08,46.95,48.14,46.6,47.25,18526780,-0.2161802755158836,0,448,0,5,-5.0,0.0012714558169104606,409,0,1,0,1.0,47.59,0.013631522896698556
2021-01-20,42.7,42.99,42.42,42.54,9790623,-0.28842252075726216,0,454,0,5,-5.0,-0.0037470725995316645,0,438,0,1,-1.0,44.37,0.03911007025761104
2021-05-21,35.8,35.98,35.1,35.21,7976039,-0.0007504357601306744,0,495,0,5,-5.0,-0.014001680201624178,0,481,0,2,-2.0,36.77,0.027094972067039258
2021-05-24,35.3,35.49,34.78,35.0,6500244,-0.18502855866176182,0,496,0,6,-6.0,-0.005964214711729698,0,482,0,3,-3.0,36.77,0.04164305949008518
2021-10-28,30.25,30.47,29.91,30.13,5622312,-0.0017187524414097322,0,557,0,5,-5.0,-0.011158516573679056,0,536,0,3,-3.0,31.44,0.03933884297520662
2021-10-29,30.19,30.5,29.91,30.5,4259152,-0.2424554169174532,0,558,0,6,-6.0,0.012280119482243723,497,0,1,0,1.0,31.44,0.04140443855581322
