day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-02-01,8.7,8.78,8.32,8.35,27580405,8.77,8.72,1,3.0,0.40089423281951375,8.51,0.01916167664670665
2018-08-06,4.93,4.96,4.8,4.83,7486191,4.95,4.94,1,3.0,0.3709398206469696,5.11,0.05797101449275366
2018-10-16,4.03,4.09,3.85,3.89,8531332,4.13,4.01,1,3.0,0.32556350182504556,4.05,0.041131105398457546
2019-06-06,4.49,4.5,4.3,4.34,10684675,4.55,4.5,1,3.0,0.8117630321611708,4.75,0.09447004608294929
2019-08-06,3.95,3.99,3.84,3.9,11788664,4.07,4.01,1,3.0,0.6458619541932213,3.96,0.01538461538461533
2020-11-30,6.92,7.04,6.78,6.85,53497205,7.0,6.95,1,3.0,0.32873036260561683,6.97,0.01751824817518255
2021-09-29,10.11,10.29,9.91,9.92,41134637,10.26,10.23,1,3.0,0.20182064213462292,10.25,0.03326612903225801
2022-03-09,7.75,7.79,7.11,7.57,25718074,8.0,7.73,1,3.0,0.3074688958477789,7.94,0.04887714663143994
2022-04-21,6.45,6.51,6.22,6.25,23559007,6.79,6.58,1,3.0,0.3010840320327577,6.3,0.008000000000000007
2022-04-25,6.1,6.11,5.66,5.67,26205896,6.23,6.18,1,3.0,0.4651374073551018,5.85,0.03174603174603163
2022-04-26,5.73,5.85,5.39,5.44,44682636,6.1,5.67,1,3.0,0.7050604184646081,5.7,0.047794117647058876
