day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2017-12-11,20.0,20.85,20.0,20.4,7667897,19.36,19.86,1.0318214326123378,0,0.0,1829432.6682807968,1386804.109408173,True,21.16,0.05800000000000005
2018-01-04,20.19,21.1,20.19,21.0,13095267,20.01,20.19,1.645112519519805,0,0.0,3715813.409632068,1082823.3319441744,True,21.1,0.045071817731550334
2018-01-15,20.21,20.25,19.3,19.53,12663398,20.25,20.56,1.1384705223560498,1,1.0,3223375.387416395,1041394.1954943246,True,19.89,-0.015833745670460142
2018-05-03,25.03,25.03,23.64,24.39,11472501,25.2,25.05,0.5344206397313063,1,1.0,1602925.1578583748,2369096.4259661636,True,27.97,0.11745904914103056
2018-05-04,24.5,26.55,24.29,26.55,22504523,25.03,24.39,0.96160566906902,0,2.0,6304060.651345107,2369096.4259661636,True,27.97,0.1416326530612244
2018-06-15,28.15,28.15,25.38,26.07,15928276,27.75,27.87,2.3022319118447068,0,1.0,4691696.702725218,1572458.2576833328,True,28.54,0.013854351687389022
2018-12-27,22.9,23.15,20.86,21.13,17257354,23.15,22.52,2.981394393817049,1,0.0,5814952.207690127,510403.5423127393,True,23.35,0.019650655021834273
2019-07-15,33.17,34.79,32.62,34.46,9050791,33.05,32.8,0.9021967506593531,0,1.0,2062705.2034123035,1557240.6159636395,True,34.5,0.04009647271630978
2020-04-24,46.63,48.6,46.31,48.55,7449489,46.1,46.57,1.402874938714422,0,0.0,1880854.9314431958,934756.2281920197,True,54.39,0.16641647008363702
2020-09-29,68.92,72.35,68.8,71.76,5490256,67.83,68.66,0.8633631355715048,0,1.0,1147234.9241338002,1131647.8107881714,True,83.42,0.21038885664538598
2020-10-23,80.9,81.0,72.27,72.45,11012398,81.19,80.3,1.6523870379745862,1,1.0,2757704.6070628166,606882.7413333984,True,76.99,-0.04833127317676156
2021-07-26,69.65,70.02,64.5,64.9,11768036,72.0,70.14,1.1709415710794868,1,1.0,2658059.61615335,1072939.2103658204,True,67.8,-0.026561378320172357
2021-08-17,62.5,62.7,58.62,59.71,9912718,62.77,62.5,2.1891667554090777,1,2.0,2606762.1400956386,822057.4574744112,True,65.61,0.049760000000000026
2021-11-25,63.64,63.98,62.88,63.15,4635364,64.51,64.07,0.5654439263856721,1,2.0,865785.0678426471,469362.67057263106,True,67.15,0.055153991200503016
2021-12-27,65.93,66.6,64.22,64.7,4771270,66.62,66.65,0.6748849920051672,1,0.0,840936.6920450653,326237.1168091866,True,66.1,0.002578492340360894
2022-02-24,57.2,57.43,54.58,55.5,5472356,57.03,57.63,0.7774672609361368,0,0.0,1153455.2150652392,887749.063156115,True,56.98,-0.0038461538461539435
2022-04-26,45.61,45.88,41.81,41.86,9913798,46.8,45.56,1.316261943395984,1,2.0,3032490.332378605,842402.1108299785,True,49.38,0.0826573119929841
