day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-10-19,7.61,7.68,7.5,7.54,5101108,7.66,7.65,1,3.0,0.3143242594232041,7.65,0.01458885941644561
2017-11-16,6.64,6.68,6.55,6.57,5212100,6.68,6.65,1,3.0,0.6980948275890155,6.57,0.0
2017-11-17,6.57,6.57,6.33,6.34,6714163,6.64,6.57,1,3.0,0.2881876786707853,6.38,0.006309148264984188
2018-05-28,5.69,5.72,5.62,5.63,2853133,5.71,5.67,1,3.0,0.36825161612092616,5.76,0.023090586145648295
2018-09-03,5.12,5.13,4.97,5.08,3759770,5.21,5.13,1,3.0,0.9843930605329687,5.18,0.019685039370078705
2018-10-16,4.47,4.56,4.35,4.38,3180866,4.56,4.47,1,3.0,0.506870263000442,4.54,0.0365296803652968
2018-12-20,4.81,4.85,4.78,4.82,2780929,4.86,4.83,1,3.0,0.4870482861879044,4.83,0.0020746887966804906
2019-01-30,4.78,4.8,4.62,4.62,5313930,4.92,4.82,1,3.0,0.3890335999473029,4.85,0.04978354978354971
2019-12-11,4.83,4.83,4.76,4.78,4531182,4.84,4.83,1,3.0,0.7019163161057693,4.92,0.029288702928870203
2020-02-04,4.05,4.35,4.05,4.26,7223866,4.33,4.33,1,3.0,2.0559101484834383,4.64,0.08920187793427226
2020-06-29,4.16,4.16,4.05,4.06,2610900,4.19,4.13,1,3.0,0.241510944830295,4.2,0.034482758620689724
2021-01-29,3.72,3.75,3.51,3.58,10886790,3.75,3.72,1,3.0,0.6591778445268401,3.83,0.06983240223463683
2021-10-22,3.9,3.93,3.8,3.83,7314293,3.96,3.9,1,3.0,0.5700287633889283,3.86,0.007832898172323688
2021-10-26,3.77,3.82,3.66,3.68,7954518,3.8,3.78,1,3.0,0.48716714789862037,4.01,0.08967391304347805
2022-03-09,3.98,4.04,3.79,3.95,11135279,4.15,4.01,1,3.0,0.2540293481688365,4.05,0.025316455696202445
