day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-06,17.03,17.21,16.85,17.08,3183724,17.3,17.12,1,3.0,0.2903691772818595,17.6,0.030444964871194635
2017-11-13,17.08,17.15,16.71,16.81,5127036,17.27,17.17,1,3.0,0.9202720047880992,17.1,0.017251635930993547
2018-10-11,14.16,14.29,13.35,14.0,13065891,14.69,14.65,1,3.0,2.8375715071596006,14.1,0.0071428571428571175
2019-08-13,6.32,6.32,6.15,6.16,13718472,6.42,6.35,1,3.0,0.20406041756410764,6.27,0.017857142857142794
2019-08-14,6.21,6.27,6.05,6.07,22328373,6.32,6.16,1,3.0,0.6276137021674133,6.21,0.023064250411861664
2019-09-26,6.1,6.23,6.09,6.09,14241250,6.18,6.1,1,3.0,0.318913917858509,6.13,0.006568144499178974
2019-10-23,5.94,5.94,5.79,5.82,24487319,5.95,5.94,1,3.0,0.3012860068964549,6.03,0.03608247422680422
2020-05-14,4.2,4.33,4.06,4.25,67768152,4.61,4.4,1,3.0,0.450772731485215,4.77,0.12235294117647055
2020-08-26,5.2,5.21,4.96,4.96,31232464,5.26,5.19,1,3.0,0.5767136106245656,5.29,0.06653225806451624
2020-09-25,4.88,4.91,4.41,4.41,62363716,4.97,4.9,1,3.0,3.683632633120908,4.82,0.09297052154195007
2020-10-19,4.17,4.26,4.1,4.13,27893909,4.23,4.16,1,3.0,0.3595995626495032,4.25,0.029055690072639306
2020-12-11,3.7,3.71,3.47,3.51,37442734,3.71,3.7,1,3.0,2.0859040935765054,3.51,0.0
2020-12-15,3.48,3.48,3.33,3.35,27028131,3.51,3.48,1,3.0,0.8644451860738733,3.45,0.029850746268656803
2021-06-15,2.54,2.54,2.34,2.36,37740972,2.58,2.54,1,3.0,0.9842941954264932,2.4,0.016949152542372836
2021-11-05,1.94,1.95,1.88,1.89,20181400,1.97,1.95,1,3.0,0.29097183925585823,1.9,0.005291005291005346
2022-04-26,2.02,2.02,2.02,2.02,24268400,2.24,2.24,1,3.0,2.1031775461926987,1.91,-0.054455445544554504
2022-04-27,1.82,1.9,1.82,1.88,148915925,2.02,2.02,1,3.0,5.136206960491833,1.91,0.015957446808510634
2022-05-10,1.62,1.62,1.62,1.62,3085700,1.7,1.7,1,3.0,1.0522080340516093,1.69,0.043209876543209846
