day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-02-06,30.7,30.95,28.98,29.05,1686594,31.0,30.78,1,3.0,0.45461241246075823,30.99,0.06678141135972449,33.256
2018-05-28,40.35,41.07,39.33,40.04,824705,40.91,40.4,1,3.0,0.37277406210154496,40.77,0.01823176823176831,35.708
2018-06-04,25.66,26.5,24.95,24.95,4093167,28.5,27.72,1,3.0,1.0629052059897912,25.37,0.0168336673346694,35.086
2018-10-15,20.7,21.05,20.39,20.56,939560,21.61,20.82,1,3.0,0.2264195274768308,21.17,0.02966926070038922,22.195999999999998
2020-09-07,67.01,67.9,62.58,62.88,5493605,67.93,67.18,1,3.0,0.41696550005790534,65.5,0.04166666666666652,67.44800000000001
2020-09-08,63.0,64.47,61.63,62.26,6711588,67.01,62.88,1,3.0,0.22170924192765962,68.3,0.09701252810793437,67.44800000000001
2021-04-12,82.82,82.82,77.16,77.7,6668392,82.89,82.53,1,3.0,1.0576020656271061,81.0,0.042471042471042386,76.94200000000001
2021-09-23,126.0,126.37,116.0,118.04,15144710,128.59,124.1,1,3.0,0.527910192470936,129.78,0.09945781091155537,130.62
2022-03-04,114.24,117.5,113.66,115.23,3569966,118.87,115.82,1,3.0,0.42338771895759186,120.01,0.0414822528855332,106.884
2022-04-11,104.65,104.8,97.5,98.31,9152796,106.34,105.39,1,3.0,1.984309284757316,100.33,0.020547248499643844,113.188
