day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2017-12-25,11.03,11.2,10.36,10.5,39086283,822257495,474730,66804005,-0.047186932849364704,-39086283.0,289309763.0,0.15854748848107597,0.19467945538129627,1.0,11.2,0.031423290203327126,0.897667467886031
2018-01-03,10.95,11.16,10.92,11.0,31738120,818612162,193930,73709824,-0.0036231884057970065,-31738120.0,331721891.0,0.21036578388239832,0.21361601001684508,1.0,11.2,0.10546500479386389,0.6262945583796291
2018-08-02,7.3,7.36,6.86,7.15,17076290,541487849,94461,26710295,-0.020547945205479423,-17076290.0,362001849.0,0.21999639396041074,0.25453560407788783,1.0,7.98,0.06637806637806642,0.3587846319879653
2019-01-07,5.75,5.9,5.74,5.88,23740952,505069478,130669,40952546,0.024390243902439046,23740952.0,739971822.0,0.2963874376761082,0.34653794731973936,1.0,5.9,0.04391891891891886,0.9251502706136812
2019-05-17,7.25,7.35,6.85,6.9,58531528,588887257,121589,49562378,-0.04432132963988911,-58531528.0,1089539073.0,0.11926250446969898,0.24739583752040156,1.0,7.35,0.09894459102902364,4.628684633126995
2019-07-18,7.01,7.24,6.98,7.07,25018763,604478746,426277,29586804,0.007122507122507171,25018763.0,1191312338.0,0.1663269488890371,0.22276177385296633,1.0,7.49,0.0471976401179941,0.46880607390340323
2019-12-26,8.05,8.16,7.98,8.1,43180697,471691511,100710,48027558,0.0037174721189590088,43180697.0,1689237456.0,0.13782478453793945,0.21509574951634206,1.0,8.26,0.08833151581243182,0.6053560522300172
2020-02-20,12.39,12.95,12.11,12.68,127095800,1069781494,654718,321157007,0.025060630557801167,127095800.0,2485431806.0,0.20166713651813234,0.24023262825829356,1.0,13.81,0.07870695713281783,1.1167910478793073
2020-12-11,13.98,13.99,13.15,13.35,34699266,789418577,1082560,60852331,-0.039568345323741094,-34699266.0,3923200041.0,0.12923408820658278,0.18193869086488804,1.0,14.14,0.047098976109214874,0.8412712504244928
2021-04-28,13.3,13.77,13.3,13.66,21052827,823946941,2999187,18891472,0.02398800599700146,21052827.0,4226144323.0,0.06629749467847056,0.14990716084105765,1.0,14.85,0.03456048084147256,0.797155366372061
2021-11-18,18.4,18.47,17.75,18.12,149939066,999526823,4235974,241405469,0.000552181115405892,149939066.0,5069633142.0,0.08890247531453419,0.1755321435145469,1.0,18.47,0.10666666666666669,0.8758921286695951
2022-01-20,16.6,16.69,15.89,15.97,31668216,1074415670,1871434,35142289,-0.03737191078963231,-31668216.0,4905904612.0,0.06812168208081762,0.15610356877216902,1.0,17.93,0.011350059737156526,0.21052348083608186
