day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-12-05,14.0,14.06,13.1,13.3,92150178,14.04,14.1,1,3.0,0.5124048138726462,13.53,0.017293233082706694
2018-01-15,14.84,14.87,13.8,14.01,108843836,14.91,14.83,1,3.0,0.54109798087033,14.37,0.025695931477516032
2018-05-25,12.34,12.45,12.1,12.15,26609787,12.42,12.39,1,3.0,0.5391810612000874,12.27,0.00987654320987641
2018-05-30,11.85,12.27,11.75,11.87,34584496,12.08,11.98,1,3.0,0.8597813583683933,12.22,0.029486099410278133
2018-11-23,10.23,10.26,9.63,9.67,53138681,10.32,10.26,1,3.0,2.026655104261003,9.79,0.012409513960703222
2019-09-17,11.79,11.94,11.51,11.53,53739206,11.81,11.79,1,3.0,0.6503162763941648,11.74,0.018213356461405095
2019-09-26,11.13,11.21,10.66,10.73,46228757,11.28,11.15,1,3.0,0.8175577814520456,10.95,0.02050326188257201
2019-10-18,10.45,10.49,10.1,10.17,24372058,10.48,10.42,1,3.0,0.5376793639529243,10.3,0.012782694198623545
2020-02-04,8.28,9.05,8.28,8.9,60274915,9.13,9.13,1,3.0,3.510042575161247,9.49,0.06629213483146068
2020-04-28,8.83,8.85,8.47,8.63,24254438,8.88,8.82,1,3.0,0.5581193259903345,9.8,0.13557358053302426
2021-09-17,53.47,53.99,47.84,49.79,219870360,56.0,53.15,1,3.0,0.4918940150781812,54.0,0.08455513155252059
2022-01-20,41.05,41.8,39.39,39.48,84367938,42.0,41.28,1,3.0,0.4599333501727849,41.73,0.05699088145896658
2022-03-15,39.99,41.35,39.25,39.3,76879994,41.13,40.23,1,3.0,0.5014871325003516,43.19,0.09898218829516536
2022-04-25,30.5,31.0,28.49,28.51,103041052,32.3,31.48,1,3.0,0.6944022497169873,30.97,0.08628551385478778
