day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-27,10.66,11.3,10.45,10.53,15353699,10.73,10.69,1,3.0,0.8944733941820735,11.26,0.06932573599240266
2018-03-23,9.08,9.2,8.91,9.03,7836127,9.43,9.33,1,3.0,0.8727750103782461,9.34,0.034330011074197087
2018-04-09,9.23,9.3,8.97,8.98,5330593,9.27,9.24,1,3.0,1.1799252446520074,9.11,0.014476614699331813
2018-08-01,7.98,8.1,7.8,7.88,3451118,8.04,7.98,1,3.0,0.2459858855674566,7.98,0.012690355329949332
2018-08-02,7.82,7.98,7.44,7.79,5725342,7.98,7.88,1,3.0,0.6589818140092574,7.87,0.010269576379974277
2019-07-31,6.55,6.55,6.43,6.5,3676625,6.57,6.53,1,3.0,0.48696377699011384,6.5,0.0
2019-08-26,6.23,6.33,6.14,6.3,5532770,6.34,6.32,1,3.0,0.4548347459376396,6.33,0.004761904761904745
2019-10-15,7.58,7.59,7.26,7.51,10544223,7.71,7.61,1,3.0,0.6686476691096077,7.5,-0.0013315579227696217
2019-10-18,7.29,7.34,7.17,7.17,3384635,7.36,7.3,1,3.0,0.20242792292547263,7.2,0.004184100418409997
2020-01-22,6.02,6.04,5.92,5.97,9091706,6.18,6.06,1,3.0,0.30437550931398993,6.15,0.03015075376884435
2020-04-28,4.99,5.0,4.77,4.95,6757737,5.01,4.99,1,3.0,0.6027814724722598,5.05,0.02020202020202011
2020-08-21,5.07,5.16,5.04,5.06,10098489,5.15,5.14,1,3.0,0.3692522967220484,5.09,0.005928853754940677
2020-11-11,5.15,5.15,4.98,5.04,14417151,5.26,5.15,1,3.0,0.4472472024312937,5.02,-0.003968253968254065
2020-11-12,5.0,5.02,4.54,4.67,46360904,5.15,5.04,1,3.0,2.215677216670617,4.68,0.0021413276231263545
2020-12-09,4.29,4.29,3.89,4.08,27141098,4.31,4.28,1,3.0,4.6431091982701265,4.07,-0.002450980392156854
2020-12-16,3.71,3.72,3.5,3.57,16015515,3.74,3.72,1,3.0,0.575272644221827,3.9,0.09243697478991608
2021-01-07,3.28,3.3,3.1,3.15,14045339,3.38,3.29,1,3.0,0.393981460345187,3.39,0.07619047619047636
2021-04-27,3.12,3.14,3.06,3.07,7342901,3.14,3.12,1,3.0,0.31717891380335295,3.11,0.013029315960912058
2021-11-25,2.73,2.75,2.71,2.72,6019604,2.74,2.73,1,3.0,0.43002455670479756,2.72,0.0
2022-03-08,2.97,2.97,2.86,2.87,14126874,3.0,2.97,1,3.0,0.39679190808598164,2.96,0.03135888501742157
2022-03-09,2.89,2.96,2.74,2.86,17643414,2.97,2.87,1,3.0,0.2489255584781176,3.17,0.10839160839160833
