day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2016-09-12,69.95,70.58,69.11,69.48,5522229,71.53,71.0,1,3.0,0.49773518308524456,70.58,0.015831894070235997
2016-12-28,54.69,54.87,53.8,54.09,5876127,55.22,54.7,1,3.0,0.4993734458944823,54.64,0.01016823812164902
2017-06-30,51.85,51.94,50.51,50.97,12852123,52.05,51.85,1,3.0,0.5109230508785418,52.04,0.020992740827938006
2018-11-07,25.19,25.19,25.19,25.19,1316300,27.99,27.99,1,3.0,0.53827275914456,23.73,-0.057959507741167204
2018-11-08,22.67,22.67,22.67,22.67,10978700,25.19,25.19,1,3.0,7.340575856567652,24.5,0.08072342302602542
2018-11-09,20.66,23.73,20.65,22.17,89646632,22.67,22.67,1,3.0,7.1655052055343535,24.5,0.10509697789806038
2019-01-31,19.8,19.8,17.93,18.02,48744944,21.1,19.92,1,3.0,0.8026509668758575,19.4,0.07658157602663707
2019-04-26,24.52,24.79,22.6,22.75,48090609,25.45,24.66,1,3.0,0.6297642422866512,22.9,0.00659340659340657
2019-07-15,17.3,17.48,17.08,17.28,20366173,18.09,18.06,1,3.0,3.351010972290794,17.47,0.010995370370370239
2019-11-15,14.25,14.28,13.89,13.9,11102916,14.3,14.22,1,3.0,0.5404268331259621,14.51,0.04388489208633084
2020-02-04,14.0,15.08,14.0,14.8,64021665,15.56,15.56,1,3.0,43.69538187657079,16.69,0.12770270270270268
2020-10-15,16.76,17.3,16.68,16.87,22861582,17.18,17.01,1,3.0,0.6693674812922932,16.86,-0.0005927682276231083
2020-10-26,15.6,15.63,15.2,15.26,16206580,15.91,15.73,1,3.0,0.39903781824899487,15.53,0.01769331585845335
2021-06-16,15.55,15.85,15.29,15.35,27783604,15.69,15.65,1,3.0,0.49841866686082104,15.67,0.02084690553745938
2021-07-26,14.81,14.84,14.02,14.12,52472379,15.26,15.0,1,3.0,0.7479397598059239,14.68,0.03966005665722383
2021-07-28,14.17,14.25,13.37,13.45,40469944,14.3,14.11,1,3.0,0.33780927626401414,13.72,0.02007434944237918
2022-03-09,12.9,13.0,12.12,12.63,29449687,13.27,12.92,1,3.0,0.3195141913803399,13.04,0.03246239113222482
2022-03-11,12.35,12.6,12.1,12.55,24224252,12.88,12.62,1,3.0,0.3910607589310582,12.35,-0.015936254980079778
2022-03-15,12.06,12.16,11.3,11.31,31461699,12.16,12.15,1,3.0,0.6705799100197576,12.74,0.12643678160919536
