day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2017-12-04,7.69,7.72,7.63,7.67,6686974,7.59,7.66,0.8281684480465423,0,0.0,1647782.2971248503,2876551.988914322,True,7.7,0.0013003901170349774
2017-12-22,7.25,7.27,7.04,7.05,6127804,7.3,7.24,0.5840356770986816,1,0.0,1194647.0341278946,893138.9544549207,True,7.59,0.04689655172413798
2018-02-26,6.43,6.43,6.07,6.32,21729926,5.86,5.87,2.266317626946776,0,0.0,7624398.514219349,1733800.2660691643,True,6.4,-0.004665629860031051
2018-04-04,5.97,6.16,5.89,5.9,13120977,5.82,5.78,1.2374499403590056,0,1.0,3452289.1533843214,1328384.3996304013,True,6.16,0.0318257956448913
2018-04-16,5.81,5.9,5.73,5.74,6618819,5.93,5.88,0.8369499302972365,1,1.0,1258568.170286959,1256526.8830712298,True,6.16,0.06024096385542177
2018-07-24,4.88,4.97,4.86,4.95,5129087,4.87,4.88,0.7780190105105522,0,0.0,1054238.4289047786,739856.6835605649,True,5.02,0.0286885245901638
2018-08-02,4.88,4.88,4.46,4.57,6027392,4.8,4.81,0.8699038583842376,0,2.0,1259459.8139323494,603231.1319972955,True,5.4,0.10655737704918034
2018-09-19,3.97,4.1,3.93,4.03,16787769,3.84,3.89,0.5590680678907891,0,0.0,3267136.5660264054,845244.4403108471,True,4.15,0.04534005037783384
2018-12-03,4.1,4.15,4.03,4.12,11001873,3.94,4.0,0.5405150185145382,0,0.0,1823512.1446311935,2207669.3108759746,True,4.22,0.029268292682926855
2018-12-25,3.92,3.92,3.71,3.89,8742380,3.92,3.95,0.6130968471065803,0,0.0,1937577.8137820691,1299344.7890675976,True,4.34,0.1071428571428572
2019-01-07,3.98,4.22,3.95,4.16,15693746,3.85,3.94,1.945713639490545,0,0.0,4484704.004778963,973122.7546408882,True,4.95,0.24371859296482423
2019-02-18,4.51,4.72,4.48,4.72,25966288,4.59,4.46,0.7328988254178188,0,0.0,4835182.9121101145,1546941.3254084168,True,5.4,0.19733924611973408
2019-04-17,6.03,6.67,6.03,6.67,47373111,5.91,6.06,0.5178784048731944,0,0.0,6722885.872539739,5431557.059211383,True,7.81,0.29519071310116085
2019-07-08,5.52,5.52,5.1,5.2,21725049,5.53,5.52,0.7392004899370768,1,3.0,5336970.954853538,5722526.156063927,True,5.54,0.0036231884057971175
2019-07-10,5.32,5.54,5.3,5.37,20655453,5.2,5.25,0.7434675631829593,0,2.0,5362760.93550191,5360181.937437072,True,5.42,0.018796992481203034
2019-08-01,4.8,4.84,4.62,4.68,14776668,4.94,4.88,0.5133978198470244,1,2.0,3455180.9240413755,1889419.4154939926,True,4.89,0.018750000000000044
2019-09-25,4.41,4.42,4.2,4.22,17504416,4.4,4.41,0.5041192158005756,0,0.0,2550633.1522692065,1550357.8783406187,True,4.56,0.034013605442176686
2020-02-11,4.45,4.64,4.35,4.37,34266365,4.16,4.31,0.5291279119321668,0,0.0,5001176.852517848,5801565.179492896,True,5.25,0.1797752808988764
2020-04-24,3.88,3.97,3.83,3.85,13430484,3.91,3.88,0.6188491373761558,1,1.0,1864704.0777523045,1110216.8430194373,True,4.08,0.05154639175257736
2020-08-11,4.34,4.36,4.13,4.16,27039422,4.3,4.32,0.60275231174104,0,2.0,3977150.0348640354,4024309.5328695704,True,4.3,-0.009216589861751112
2020-08-25,4.23,4.27,4.08,4.14,24144841,4.15,4.21,0.763869147150319,0,1.0,5636420.35104907,2096406.6081378907,True,4.19,-0.009456264775413725
2020-10-28,4.25,4.37,4.23,4.36,26943420,4.16,4.22,0.7695234143447576,0,1.0,5063997.95430115,4502037.097649872,True,4.42,0.040000000000000036
2021-01-21,4.1,4.34,4.07,4.24,40323320,4.02,4.11,1.130162610683925,0,1.0,9555627.919297665,6973830.382138475,True,4.22,0.029268292682926855
2021-01-29,3.98,4.0,3.72,3.76,28305676,3.99,3.98,0.9869881881445097,1,1.0,5872054.204690782,6456399.647938575,True,3.92,-0.015075376884422176
2021-02-22,3.99,4.16,3.97,4.0,31883901,3.8,3.92,0.7508412399842772,0,0.0,7669967.008942848,3869809.4528979594,True,4.22,0.05764411027568905
2021-03-12,4.01,4.13,3.93,4.07,18256200,3.91,4.02,0.6648708886524917,0,0.0,3754937.7400006806,3753079.8066296563,True,4.14,0.032418952618453734
2021-04-06,3.69,3.91,3.69,3.84,25627764,3.67,3.69,1.356053660195427,0,1.0,6865176.169551197,3714742.0882390235,True,4.06,0.10027100271002709
2021-09-14,7.45,8.05,7.42,7.88,69528583,7.41,7.51,0.6335008796368888,0,2.0,13390798.257470775,12547293.466598663,True,8.16,0.09530201342281885
2021-10-12,6.55,6.66,6.19,6.34,30584041,6.68,6.6,0.9664299911290877,1,1.0,7654804.527795657,10533370.68831139,True,7.17,0.09465648854961839
2021-10-19,6.63,7.09,6.6,7.01,32827436,6.47,6.65,0.5679524275786305,0,0.0,6456818.029337556,6010083.194523623,True,7.17,0.08144796380090491
2021-11-02,6.4,6.53,6.0,6.16,29742794,6.35,6.4,0.8943156507235555,0,1.0,5297964.150816206,2269610.7136578844,True,6.93,0.08281249999999996
2021-12-17,6.69,7.26,6.69,6.99,60939950,6.56,6.68,1.8473811337716546,0,0.0,18357063.850359537,5776979.392057823,True,7.86,0.17488789237668168
2022-04-01,5.33,5.59,5.24,5.53,24757335,5.5,5.32,0.9365420867783141,0,0.0,5189572.172157915,2557674.352814519,True,6.99,0.31144465290806767
2022-04-25,5.24,5.28,4.83,4.87,22733294,5.35,5.37,0.6156660654104249,1,2.0,3835693.4968684237,3190004.1834327453,True,5.5,0.04961832061068705
2022-05-16,5.41,5.65,5.41,5.46,16183720,5.38,5.38,1.1400118797573904,0,0.0,3284785.800383854,3032926.8469811045,True,6.03,0.1146025878003698
2022-06-01,5.79,6.15,5.77,6.05,31626430,5.81,5.8,1.0454397583948492,0,0.0,8633390.455517294,2942291.9032531884,True,,
