day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-01-15,18.35,18.48,18.11,18.17,3399830,18.5,18.29,1,3.0,0.21474093586014886,18.27,0.005503577325261411,18.566
2018-08-06,15.6,15.61,14.55,15.11,5051003,15.81,15.83,1,3.0,0.7823586279950112,15.5,0.02581072137657192,15.754
2018-12-28,14.62,14.73,14.43,14.6,2046117,14.67,14.61,1,3.0,2.6560516167309403,14.68,0.005479452054794498,14.62
2019-06-10,12.32,12.58,12.25,12.47,3709583,12.76,12.5,1,3.0,1.4870384242229369,12.86,0.031275060144346334,13.032
2019-06-26,12.37,12.37,12.2,12.26,3029108,12.6,12.44,1,3.0,0.3327038246695766,12.52,0.021207177814029254,12.632
2019-07-09,11.99,11.99,11.81,11.89,2050515,12.22,11.94,1,3.0,0.4547625908757833,12.76,0.07317073170731692,12.35
2019-12-04,13.07,13.09,12.81,12.86,3642228,13.28,13.09,1,3.0,1.4589598931282541,13.88,0.07931570762052886,13.136000000000001
2020-09-10,16.36,16.4,15.97,16.11,3983460,16.88,16.19,1,3.0,0.36165617098987246,16.47,0.022346368715083775,17.438000000000002
2020-11-24,17.94,18.08,17.71,17.74,4965026,18.18,17.96,1,3.0,0.9190129729146805,18.04,0.016910935738444266,17.895999999999997
2021-06-18,15.43,15.57,15.15,15.32,6116792,15.89,15.58,1,3.0,0.6968263304836233,15.45,0.008485639686683921,16.642
2021-07-26,14.25,14.29,13.87,13.9,5705976,14.44,14.31,1,3.0,0.9062203405540825,14.65,0.05395683453237421,14.68
2021-10-27,14.6,14.61,14.0,14.1,14123623,15.8,14.69,1,3.0,2.9435199495353874,14.1,0.0,15.767999999999999
