day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2019-05-09,10.94,11.26,10.43,10.76,62477953,11.13,10.8,1,3.0,0.3029483320891173,12.3,0.14312267657992583
2019-09-19,10.6,10.65,10.18,10.59,16738630,10.76,10.64,1,3.0,1.030564560133286,10.55,-0.0037771482530688516
2019-09-23,10.28,10.28,9.88,9.89,17265568,10.53,10.3,1,3.0,0.2153524550473409,9.98,0.009100101112234471
2019-09-26,9.49,9.55,8.51,8.51,35239227,9.78,9.45,1,3.0,1.717356842121497,9.39,0.10340775558166881
2019-10-18,8.73,8.94,8.61,8.66,13246004,8.81,8.74,1,3.0,0.3309490268581132,10.18,0.17551963048498842
2019-11-14,8.35,8.45,8.25,8.35,11946663,8.65,8.38,1,3.0,0.2097957638637269,8.42,0.008383233532934131
2019-11-25,7.6,7.72,7.24,7.28,21045580,7.87,7.65,1,3.0,0.7453508352905271,7.53,0.03434065934065944
2020-02-04,5.8,6.16,5.8,6.07,26292790,6.44,6.44,1,3.0,16.81595744680851,7.5,0.23558484349258646
2020-09-03,10.71,10.71,10.24,10.28,31573292,10.84,10.75,1,3.0,0.8190847552681557,10.14,-0.013618677042801397
2020-10-26,8.3,8.3,8.11,8.18,6327687,8.4,8.3,1,3.0,0.22825924073984938,8.27,0.011002444987775029
2021-04-14,7.09,7.1,6.89,6.97,10732314,7.2,7.09,1,3.0,0.696977296240211,6.98,0.0014347202295552641
2021-10-15,6.5,6.83,6.37,6.4,29341576,6.63,6.65,1,3.0,0.7994850829840656,7.41,0.1578124999999999
2022-01-20,6.92,7.24,6.86,6.87,26662283,7.0,6.94,1,3.0,0.7405083180817977,6.92,0.00727802037845704
2022-05-20,7.93,8.05,7.63,7.82,35852698,8.03,8.01,1,3.0,0.39176313686713904,,
