day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-11-07,8.73,8.8,8.71,8.75,2152525,8.73,8.75,0,3.0,0.33100760345662783,8.8,0.008018327605956443,
2017-11-20,8.11,8.12,7.7,8.02,3010617,8.46,8.12,1,3.0,2.3148286870801966,8.09,-0.002466091245376001,8.696
2017-11-23,7.9,8.03,7.71,7.75,2932969,7.99,7.92,1,3.0,0.2879590552719353,8.09,0.02405063291139231,8.464
2017-11-24,7.74,7.85,7.7,7.75,1637275,7.9,7.75,0,3.0,0.6355642226442997,8.09,0.04521963824289399,8.376
2017-12-26,7.36,7.47,7.35,7.46,1420000,7.52,7.39,0,3.0,0.5905188578734286,7.66,0.040760869565217295,7.746
2018-02-02,7.16,7.19,6.95,7.14,4124393,7.56,7.1,0,3.0,0.8908381632734761,7.11,-0.006983240223463638,7.492
2018-08-23,7.45,7.74,7.45,7.74,2004686,7.81,7.45,0,3.0,0.8603791687612747,8.39,0.12617449664429525,7.444
2019-04-29,9.09,9.2,8.87,8.92,5900852,9.54,9.05,1,3.0,1.4684874967120143,9.07,-0.002200220022002153,9.508
2019-07-09,8.22,8.24,8.06,8.17,2364363,8.49,8.19,1,3.0,1.2972607004050953,8.68,0.055961070559610526,8.026
2019-07-15,8.14,8.19,8.0,8.11,2892801,8.14,8.11,0,3.0,0.3916423727798197,8.68,0.06633906633906617,8.134
2020-05-15,7.4,7.45,7.37,7.43,1810154,7.46,7.4,0,3.0,1.3025032452040688,7.51,0.014864864864864824,7.57
2020-08-20,8.9,8.9,8.33,8.42,8916402,8.89,8.87,0,3.0,1.0865786294815112,8.48,-0.04719101123595504,7.984
2020-09-29,7.82,7.91,7.82,7.87,976100,7.84,7.83,0,3.0,0.20604934791811202,8.58,0.09718670076726332,7.896
2020-10-29,7.55,7.8,7.47,7.66,2852438,7.62,7.59,0,3.0,0.7259806657050158,7.83,0.03708609271523189,7.818
2022-03-09,11.25,11.65,10.9,11.38,29159692,12.5,11.25,0,3.0,0.8909122650426169,12.32,0.09511111111111115,12.780000000000001
