day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-10-24,15.55,15.55,15.22,15.28,22327974,15.56,15.58,1,3.0,0.7875225051731176,15.42,0.009162303664921545
2018-02-01,13.53,13.65,12.88,12.98,17267958,13.75,13.47,1,3.0,0.48580543834679735,13.01,0.0023112480739599928
2018-02-02,12.98,13.01,12.18,12.37,23343842,13.53,12.98,1,3.0,0.35185885904980774,12.57,0.01616814874696848
2018-03-15,11.62,11.68,11.25,11.48,12681558,11.82,11.65,1,3.0,1.0130115365677037,11.58,0.008710801393728262
2018-03-20,11.29,11.29,11.12,11.23,6550250,11.4,11.35,1,3.0,0.4093175355225904,11.41,0.01602849510240434
2018-05-18,10.62,10.63,10.43,10.56,12931718,10.63,10.62,1,3.0,2.550171006011703,10.65,0.008522727272727293
2018-08-06,8.72,8.78,8.53,8.55,4993370,8.85,8.77,1,3.0,0.33759306271113476,8.95,0.04678362573099393
2018-10-10,8.02,8.05,7.9,7.93,6279276,8.08,8.01,1,3.0,0.6050908719102273,7.76,-0.021437578814627933
2018-10-11,7.76,7.76,7.14,7.15,11651387,8.02,7.93,1,3.0,0.8555303191004824,7.14,-0.0013986013986014845
2019-10-18,7.25,7.31,7.08,7.12,6896717,7.28,7.25,1,3.0,0.43165017063429456,7.3,0.02528089887640439
2020-05-22,6.31,6.31,6.13,6.13,9768912,6.33,6.31,1,3.0,1.3996179834675666,6.2,0.011419249592169667
2021-04-22,4.98,5.03,4.94,4.96,8813665,4.99,4.98,1,3.0,0.4523613468683483,4.97,0.002016129032258007
2021-06-30,4.81,4.83,4.72,4.74,7553110,4.83,4.79,1,3.0,0.33220040037744836,4.81,0.014767932489451407
2021-11-18,4.39,4.39,4.31,4.31,8087257,4.4,4.39,1,3.0,0.7104578898522966,4.39,0.018561484918793614
2022-02-28,4.49,4.51,4.38,4.43,10395587,4.53,4.49,1,3.0,0.23926102966464824,4.67,0.05417607223476306
2022-04-25,4.77,4.77,4.33,4.33,44361644,4.84,4.77,1,3.0,1.1212726207696262,4.39,0.013856812933025209
