day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2018-01-03,40.27,41.4,40.27,41.23,1221596,39.4,40.27,0.8859298918396523,0,1.0,304282.65059020283,140139.93848953836,True,42.15,0.04668487707971192
2018-02-02,37.55,37.77,34.18,37.42,1164937,38.2,37.97,1.4189895759790687,1,0.0,275261.08619944716,113477.34692492615,True,37.7,0.003994673768308976
2018-05-15,42.0,44.8,41.7,43.85,4057140,41.85,42.0,0.5064787117433704,0,0.0,771641.0259725703,345549.5707709957,True,49.68,0.18285714285714283
2018-05-28,46.7,48.99,46.09,48.85,4022126,46.2,46.94,0.8038518340454484,0,1.0,706703.0550187273,328047.6891097984,True,49.68,0.06381156316916492
2018-07-24,41.04,41.75,39.89,41.31,2163724,41.9,41.56,0.5011141852572338,1,1.0,397553.2671731003,391788.6137914905,True,43.0,0.04775828460038989
2018-08-06,36.51,38.24,35.65,36.42,3122525,39.13,37.29,0.6992251377735403,1,3.0,773768.1682031812,353780.2803309183,True,38.75,0.06135305395781976
2018-12-07,35.58,35.66,34.28,34.72,1944166,35.69,35.4,0.9492340084218969,1,2.0,384862.3752278299,214231.75202064685,True,35.95,0.010399100618325052
2019-03-22,44.68,47.69,44.68,46.95,4511195,45.3,45.14,1.4100877392153102,0,1.0,1040608.3026764713,340812.5460304955,True,52.66,0.17860340196956126
2020-06-01,69.18,69.8,66.5,69.0,5386748,65.8,69.15,0.7036174230624359,0,0.0,1080418.5922637915,475790.2353527545,True,67.89,-0.01864700780572426
2020-10-15,82.49,82.5,79.0,80.42,3430937,82.38,82.03,0.8564933005929416,0,2.0,681343.9784407538,810562.6010522118,True,83.66,0.014183537398472668
2020-11-19,78.6,83.19,77.51,81.6,4014310,79.0,78.7,1.3919233833270668,0,3.0,851240.9938886133,465602.58788927813,True,83.8,0.0661577608142494
2021-03-26,73.38,79.75,73.14,78.0,4929525,72.6,73.36,1.2723511650955355,0,2.0,1262680.1625556948,852460.7476133045,True,81.0,0.10384300899427634
2021-09-24,59.5,62.2,59.0,61.48,5587604,58.99,58.98,0.6895950399553441,0,1.0,1069619.3320874874,410928.0651707773,True,68.91,0.1581512605042017
2021-12-08,65.8,68.6,64.5,67.4,10499291,62.42,64.94,0.6840527718332938,0,0.0,2822144.213762111,1425519.312277803,True,70.6,0.07294832826747721
2022-02-22,54.68,54.8,51.5,52.4,9252411,55.13,55.01,0.728339416436764,1,2.0,1747995.3596396253,922473.5232735622,True,54.93,0.004572055596196112
2022-03-14,46.2,46.2,43.48,43.7,11149543,45.1,46.72,1.2272995413173011,0,1.0,2409526.51077876,883874.3370868907,True,45.6,-0.012987012987012991
2022-05-30,49.1,50.77,48.3,49.7,5853408,49.39,48.54,1.076266343738062,0,1.0,1512947.028307223,1507283.2060351341,True,53.69,0.09348268839103868
2022-06-08,49.53,50.55,46.18,47.9,13832433,51.0,50.02,1.2307432664529099,1,1.0,3705014.721776187,1443615.13133493,True,50.68,0.023218251564708137
2022-06-24,47.44,49.95,47.04,49.38,7325037,47.46,47.61,0.636450094109368,0,1.0,1327043.874294465,1310263.2918722802,True,,
