day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-01-31,8.96,9.04,8.36,8.57,10716601,9.01,8.94,1,3.0,1.5771585558621175,8.6,0.003500583430571691
2018-03-21,7.94,8.11,7.94,7.95,5113100,8.0,7.98,1,3.0,0.2788341702409378,8.09,0.017610062893081757
2018-06-01,6.91,6.91,6.6,6.68,8432058,7.05,6.91,1,3.0,0.6242358516007243,6.69,0.0014970059880241582
2018-06-15,6.5,6.57,5.9,6.18,6575542,6.59,6.53,1,3.0,0.5037715827749445,6.08,-0.016181229773462702
2018-06-19,6.03,6.08,5.59,5.69,8877431,6.5,6.18,1,3.0,0.3500683289681672,5.85,0.028119507908611396
2019-01-30,3.76,3.76,3.58,3.63,5784551,3.94,3.83,1,3.0,0.4252573731687348,3.84,0.05785123966942152
2019-08-02,3.98,3.98,3.78,3.87,23477251,4.11,4.06,1,3.0,1.261164990755876,3.9,0.007751937984496138
2019-08-06,3.7,3.7,3.52,3.6,14718390,3.87,3.76,1,3.0,0.3436923995475498,3.69,0.02499999999999991
2019-09-26,3.6,3.63,3.41,3.41,9550200,3.69,3.58,1,3.0,0.2553994189791384,3.75,0.0997067448680351
2020-02-04,2.78,2.98,2.78,2.94,18523460,3.09,3.09,1,3.0,6.994932884457681,3.12,0.061224489795918435
2020-06-23,3.37,3.38,3.3,3.32,7723600,3.38,3.37,1,3.0,0.2496925765322633,3.33,0.003012048192771122
2020-06-24,3.32,3.33,3.24,3.25,9739800,3.37,3.32,1,3.0,0.26104407271220675,3.31,0.01846153846153853
2021-01-11,3.95,4.0,3.77,3.78,16784270,4.04,3.97,1,3.0,0.3038987686185577,3.84,0.015873015873015817
2021-01-13,3.74,3.75,3.55,3.55,19446564,3.79,3.72,1,3.0,0.3305347710665316,3.69,0.03943661971830981
2021-01-27,3.74,3.81,3.57,3.7,14066901,3.75,3.75,1,3.0,0.42867294778019915,3.82,0.03243243243243232
2021-10-27,3.55,3.59,3.38,3.5,11691601,3.58,3.55,1,3.0,1.5588108870920085,3.63,0.037142857142857144
2022-03-15,4.51,4.51,4.17,4.17,14813700,4.7,4.53,1,3.0,0.289478343480325,4.66,0.11750599520383709
2022-05-17,3.25,3.38,3.2,3.27,35034864,3.51,3.37,1,3.0,0.7255748572892091,3.7,0.13149847094801226
