day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-05-18,38.73,39.07,38.22,38.83,1095950,39.61,38.97,1,3.0,0.5992406981507412,40.13,0.03347926860674755,55.582
2018-08-03,32.51,32.7,30.81,30.93,1019019,34.38,32.26,1,3.0,0.4323244220338125,30.9,-0.0009699321047527132,35.48
2019-11-25,16.4,16.62,16.4,16.47,1053788,16.87,16.49,1,3.0,0.9188332353596984,16.66,0.011536126290224713,16.862000000000002
2020-11-02,20.0,20.18,19.22,19.31,3754430,21.77,20.05,1,3.0,0.8443032081462569,19.82,0.026411185914034352,20.727999999999998
2020-12-22,18.37,18.5,17.7,17.79,3665942,18.47,18.51,1,3.0,0.39168854239860895,18.05,0.014614952220348698,18.79
2021-06-11,20.87,21.25,20.18,20.2,4405755,25.26,25.16,1,3.0,0.28516925680460226,20.2,0.0,24.42
2021-06-15,20.14,20.2,19.39,19.41,4438347,20.87,20.2,1,3.0,0.22912244815972893,20.22,0.04173106646058722,24.336
2021-07-15,18.08,18.25,17.7,17.95,4020489,19.23,18.28,1,3.0,0.24201366214976283,19.3,0.07520891364902504,18.296
2022-01-26,15.96,16.29,15.7,16.01,5719415,16.47,16.47,1,3.0,1.2599845257018845,16.03,0.0012492192379762734,18.887999999999998
2022-04-26,11.42,11.62,10.69,10.73,4055140,12.58,11.55,1,3.0,0.868873987452434,11.77,0.09692451071761399,13.758
