day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-05-18,8.96,9.05,8.9,8.99,3992615,9.04,9.0,1,3.0,0.27862369291113653,9.71,0.08008898776418238
2019-01-25,10.43,10.46,9.64,9.88,58132770,10.6,10.48,1,3.0,0.7853210301410358,9.96,0.00809716599190291
2019-01-29,9.74,9.93,9.49,9.68,35105560,9.9,9.74,1,3.0,0.234212666093089,9.83,0.015495867768595017
2019-08-01,10.59,10.69,10.36,10.46,13321633,10.71,10.64,1,3.0,0.3984090113683434,10.32,-0.013384321223709472
2019-08-02,10.19,10.21,10.03,10.13,17541540,10.59,10.46,1,3.0,0.31677099947131104,10.32,0.01875616979269501
2019-08-06,9.83,9.83,9.21,9.49,25293881,10.12,10.1,1,3.0,0.8494656968344843,10.16,0.07060063224446789
2020-02-04,8.41,8.91,8.4,8.75,27626187,9.33,9.33,1,3.0,16.696615847799627,9.42,0.07657142857142851
2020-03-30,9.6,9.6,9.19,9.28,16237217,10.07,9.78,1,3.0,0.22575136565613918,9.52,0.02586206896551735
2020-09-24,10.16,10.19,9.96,10.0,11140585,10.31,10.25,1,3.0,0.29694287965106847,10.13,0.013000000000000123
2020-09-28,9.91,9.95,9.59,9.61,9514666,10.04,9.89,1,3.0,0.42305510968752413,10.09,0.04994797086368363
2021-01-29,7.7,7.76,7.36,7.47,10802131,7.77,7.7,1,3.0,0.6662356903603373,7.68,0.028112449799196693
2021-02-03,7.33,7.37,7.11,7.11,8481243,7.38,7.36,1,3.0,0.32691983653116385,7.24,0.0182841068917019
2021-02-04,7.12,7.16,6.77,7.01,12360218,7.33,7.11,1,3.0,0.45735925736357275,7.24,0.032810271041369576
2021-10-25,6.23,6.23,6.07,6.1,8685243,6.28,6.22,1,3.0,0.644705616346837,6.18,0.013114754098360715
2022-04-25,4.89,4.89,4.44,4.48,7058038,4.96,4.92,1,3.0,0.8347348954924201,4.68,0.044642857142856984
