day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,high_max,pre_close,postive_return,chg1,chg,chg_max,vol_chg,vol_chg_max,vol_chg_comp
2018-03-26,4.53,4.63,4.43,4.63,27032740,641355658,35400,30278770,0.0021645021645020357,27032740.0,-243084347.0,0.24725777659378848,4.77,4.62,0.05298013245033095,0.02207505518763786,0.0021645021645020357,0.08151093439363821,0.9548984660280257,0.47495762020061094,2.0104919374168566
2018-04-11,4.46,4.53,4.43,4.5,16783576,682868855,74600,15455605,0.015801354401805856,16783576.0,-272367609.0,0.20555284704267687,4.52,4.43,0.013452914798206095,0.008968609865470878,0.015801354401805856,0.014989293361884481,0.507811794372865,0.22465303570499762,2.260427030417236
2018-08-28,3.06,3.15,3.04,3.1,30370012,504171109,146700,22631189,0.013071895424836555,30370012.0,-265030273.0,0.24076965734737302,3.13,3.06,0.02287581699346397,0.013071895424836555,0.013071895424836555,0.01683501683501687,1.2017263463987593,0.31829397223245715,3.775523419341136
2019-04-23,4.06,4.14,3.96,4.09,51526655,542211576,60500,64251886,0.009876543209876631,51526655.0,851743289.0,0.30789235609950893,4.25,4.05,0.046798029556650356,0.007389162561576512,0.009876543209876631,0.024630541871921152,0.7126002445469655,0.17156355375036036,4.153564256333019
2019-07-09,2.93,2.97,2.9,2.95,13936265,492276933,226100,5445662,0.010273972602739878,13936265.0,551125865.0,0.1331362072317555,3.04,2.92,0.03754266211604085,0.006825938566553003,0.010273972602739878,0.03947368421052633,1.3694246473268126,0.36053794888672963,3.7982815721765957
2019-07-30,2.99,3.03,2.97,3.01,19264932,485520521,90100,10644611,0.0033333333333331883,19264932.0,625474448.0,0.18417940258842683,3.0,3.0,0.0033444816053511683,0.006688963210702115,0.0033333333333331883,0.033557046979865834,1.785154348140885,0.80049196710382,2.2300715328844256
2020-02-05,2.78,2.86,2.77,2.81,38294978,436966158,5400,14858583,0.018115942028985588,38294978.0,664086041.0,0.1378342574815968,3.06,2.76,0.1007194244604317,0.010791366906474975,0.018115942028985588,0.09967845659163987,1.0363829175437753,0.4009168279827291,2.5850322191724544
2020-02-21,3.04,3.09,3.03,3.06,40789752,446900802,10700,26515667,0.006578947368421018,40789752.0,859426560.0,0.2124369536150838,3.25,3.04,0.06907894736842102,0.006578947368421018,0.006578947368421018,0.03125,0.5436637660661057,0.20289391420288783,2.679546935658495
2020-04-10,3.6,3.87,3.5,3.87,324652130,505804658,13093029,176363346,0.09943181818181812,324652130.0,1453490677.0,0.1474187013240999,6.38,3.52,0.7722222222222221,0.07499999999999996,0.09943181818181812,0.09999999999999987,5.338440548737807,0.6799724306985377,7.850966168221865
2020-06-03,9.35,10.51,9.35,10.51,571988266,1349416873,1056390,899666845,0.10052356020942388,571988266.0,4455236526.0,0.15839641496272586,12.0,9.55,0.28342245989304815,0.12406417112299462,0.10052356020942388,0.10068027210884356,1.8577002540718235,0.5876018757315712,3.1614947650719545
2020-07-02,10.88,11.45,10.78,11.36,461240583,1667114491,325000,708255870,0.0008810572687223406,461240583.0,7378193178.0,0.1381507360680011,12.83,11.35,0.17922794117647056,0.04411764705882337,0.0008810572687223406,0.08198284080076257,0.9517875913371969,0.3821824135286862,2.4904013310014768
2020-11-06,6.8,7.1,6.74,6.81,132574319,660432477,395500,91553824,0.04287901990811638,132574319.0,5118003978.0,0.09979550705656076,6.99,6.53,0.027941176470588358,0.0014705882352941124,0.04287901990811638,0.038155802861685295,0.9957662813331858,0.43205324235220144,2.3047304908811594
2021-01-18,4.69,4.9,4.65,4.82,52204850,544693364,229400,21565342,0.016877637130801704,52204850.0,4884364995.0,0.08651115728766189,5.48,4.74,0.16844349680170567,0.02771855010660973,0.016877637130801704,0.03901437371663252,0.5058024003771859,0.2316834925181579,2.1831611517922207
2021-02-19,4.43,4.97,4.42,4.74,163946301,509942111,185900,87635579,0.04405286343612347,163946301.0,4852318654.0,0.11385267561861043,5.04,4.54,0.13769751693002275,0.06997742663656892,0.04405286343612347,0.09927360774818417,1.9459936459508596,0.30435767298359884,6.393772257733501
2021-04-02,4.95,5.5,4.86,5.5,149073334,509723184,172800,76460656,0.10000000000000009,149073334.0,5701440347.0,0.09901666519073359,6.56,5.0,0.3252525252525251,0.11111111111111116,0.10000000000000009,0.039337474120082705,1.7594284900896877,0.4807822844669192,3.659511897449598
2021-12-10,4.62,4.73,4.62,4.68,36605878,422679558,3365761,23609069,0.0042918454935620964,36605878.0,5953525881.0,0.1379578502472777,5.39,4.66,0.16666666666666652,0.01298701298701288,0.0042918454935620964,0.010940919037199182,0.7076824574691163,0.29973494613630336,2.361027523121379
2021-12-31,5.02,5.22,4.98,5.13,93927924,402910673,4461744,37354720,0.01988071570576544,93927924.0,6174408710.0,0.07797952504476502,5.69,5.03,0.13346613545816743,0.021912350597609542,0.01988071570576544,0.04573804573804585,0.9317391902687602,0.4650496296649257,2.0035263568322597
2022-03-28,5.05,5.24,5.03,5.16,68651282,487599987,601300,36713471,0.011764705882353121,68651282.0,6461196260.0,0.10414450168666764,5.42,5.1,0.07326732673267333,0.0217821782178218,0.011764705882353121,0.025341130604288442,0.34371192575196674,0.15704781184786043,2.1885814371290735
