day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-05-28,51.98,52.58,51.67,52.1,1799190,52.56,51.99,0,3.0,0.551130326985481,53.99,0.03866871873797617,53.164
2018-08-02,45.22,45.22,42.26,43.36,1051932,44.99,44.64,0,3.0,0.35935056352474337,46.23,0.022335249889429365,45.614
2018-10-19,41.04,42.28,40.89,41.92,697322,41.39,41.18,0,3.0,0.4562175712226355,47.58,0.15935672514619892,42.508
2019-05-30,43.0,43.34,42.69,42.99,1260365,43.77,43.2,1,3.0,0.23207840030829185,43.32,0.007441860465116301,43.74
2019-06-18,39.78,40.4,39.78,40.19,801825,40.39,40.14,0,3.0,0.30385731040440955,43.71,0.09879336349924595,40.504
2019-07-09,40.8,42.38,40.73,42.24,2217770,42.65,40.6,0,3.0,3.224762716048188,44.25,0.08455882352941191,40.256
2019-09-06,46.81,46.99,46.19,46.43,2307545,46.84,46.7,1,3.0,0.3564812478881034,47.8,0.021149327066865897,40.69
2019-11-18,43.58,44.83,43.29,44.65,1492272,44.45,43.58,0,3.0,0.2797306034664673,46.52,0.06746213859568617,44.028
2020-02-14,48.3,48.4,47.22,47.7,2789978,49.08,47.26,0,3.0,0.45256191489465625,47.94,-0.007453416149068359,46.87
2020-03-20,38.99,39.49,38.67,39.42,2128722,39.19,38.64,0,3.0,0.28335122382330513,41.39,0.06155424467812254,41.436
2021-07-29,35.18,35.27,34.38,34.5,2845691,35.35,34.98,1,3.0,0.6882954451015051,38.89,0.10545764638999433,36.336
2021-10-29,33.44,33.7,33.35,33.52,1344799,33.79,33.4,0,3.0,0.3634701737763193,33.87,0.01285885167464107,34.848
2022-04-26,27.09,29.65,26.5,29.19,6426542,28.5,26.95,0,3.0,0.24891242690607251,30.25,0.11664820967146539,30.817999999999998
