day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-08-03,24.51,24.64,23.4,23.44,5724764,25.8,24.51,1,3.0,0.9922749349776441,24.87,0.061006825938566545,26.878
2018-10-12,21.55,21.88,20.0,21.41,10001567,22.62,21.75,1,3.0,1.211387623660249,21.97,0.026156001868285816,23.976
2019-08-06,18.0,18.16,16.95,17.31,13541820,19.28,18.59,1,3.0,0.53881674244824,17.53,0.012709416522241668,20.152
2019-08-07,17.35,17.53,17.2,17.21,4897754,18.0,17.31,1,3.0,0.6048352853242369,17.5,0.01685066821615333,20.066
2020-02-28,23.0,23.33,22.23,22.35,64364532,24.51,24.3,1,3.0,4.007215304917102,24.06,0.07651006711409392,23.502000000000002
2020-04-29,18.13,18.49,18.03,18.17,15373721,19.1,18.41,1,3.0,0.8997690609198019,18.93,0.041827187671986676,19.1
2020-09-04,18.15,18.32,18.01,18.2,14766171,18.65,18.34,1,3.0,0.3191038732730318,18.37,0.00934065934065953,18.676
2020-10-29,15.87,16.05,15.76,16.02,12063462,16.3,16.05,1,3.0,0.5738726109014309,16.27,0.015605493133582948,16.718
2021-04-23,13.28,13.29,12.98,13.05,24217988,13.5,13.18,1,3.0,2.7865336630985755,13.34,0.022222222222222143,13.836
2022-01-26,11.49,11.56,10.7,10.94,114670001,12.03,11.49,1,3.0,0.5149759896416768,10.94,0.0,12.138
2022-01-27,10.91,10.94,10.43,10.45,69705247,11.49,10.94,1,3.0,0.33907116036850127,10.76,0.02966507177033506,12.048
2022-04-26,8.0,8.12,7.77,7.78,45352644,8.38,8.0,1,3.0,0.30148353616211154,8.24,0.059125964010282805,9.144
