day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,high_max,pre_close,postive_return,chg1,chg,chg_max,vol_chg,vol_chg_max,vol_chg_comp
2019-10-28,32.3,33.84,32.28,33.49,8096137,98707457.0,100100.0,20007029.0,0.05546801134572954,8096137.0,16655433.0,0.07474840050089146,36.62,31.73,0.1337461300309597,0.03684210526315801,0.05546801134572954,0.09934714731762695,6.300274632600035,0.5549590145050043,11.352684554947839
2019-11-08,33.8,36.4,33.8,35.74,7259939,82343727.0,80000.0,14344524.0,0.05055849500293941,7259939.0,22984559.0,0.056291918903987694,39.22,34.02,0.16035502958579895,0.05739644970414215,0.05055849500293941,0.05032417412781731,1.9962363136205976,0.4719686499201158,4.229595152047653
2019-12-05,37.54,39.65,37.51,39.04,9729814,155844636.0,512550.0,63162572.0,0.014289425824889568,9729814.0,29579689.0,0.16826471135211865,40.39,38.49,0.07591901971230697,0.03995737879595107,0.014289425824889568,0.10005589714924534,8.114515686712448,0.2657796584010701,30.53098847191451
2019-12-17,38.95,39.88,38.61,39.33,6473164,200185367.0,3000.0,38525366.0,0.009756097560975396,6473164.0,32605949.0,0.151651192504576,40.39,38.95,0.03697047496790762,0.009756097560975396,0.009756097560975396,0.038113006396588434,1.014968767879156,0.3963888099636834,2.560538396561058
2020-02-26,56.0,59.5,54.38,56.41,17227375,373673132.0,15200.0,165641874.0,0.010388679921189192,17227375.0,132355132.0,0.1688626362316005,60.04,55.83,0.07214285714285706,0.007321428571428479,0.010388679921189192,0.10009852216748771,0.933028121976001,0.2596399273401854,3.593546383771434
2020-07-03,99.0,101.9,94.5,100.94,8793024,318345617.0,70900.0,88932803.0,0.006882793017456423,8793024.0,243803944.0,0.10299407330767418,114.86,100.25,0.16020202020202023,0.01959595959595961,0.006882793017456423,0.0797861186831621,0.9739271246240999,0.4130786734732248,2.3577279273102647
2020-11-02,70.0,72.2,68.68,70.19,6869118,364762054.0,40000.0,50104948.0,0.007174630506529001,6869118.0,202286539.0,0.10355242925857011,79.29,69.69,0.13271428571428578,0.002714285714285669,0.007174630506529001,0.06624847001223988,4.785756031419488,0.9568396720067163,5.001627933531058
2020-12-01,68.49,70.0,68.09,69.84,2849401,398314609.0,49300.0,28862107.0,0.019710906701708497,2849401.0,211866951.0,0.1467040914390287,71.14,68.49,0.038691779821872,0.019710906701708497,0.019710906701708497,0.030221339387060286,0.8412749110598685,0.40998492329023906,2.051965482799737
2021-03-26,43.82,45.26,43.47,44.77,5604348,399629546.0,35648.0,21724311.0,0.024954212454212588,5604348.0,169378851.0,0.08737364037930882,45.93,43.68,0.048151528982199876,0.021679598356914687,0.024954212454212588,0.09677419354838712,2.235123478775352,0.5786589522816712,3.862592067334631
2021-05-25,34.18,34.85,33.81,34.49,7753105,428524090.0,133478.0,29321293.0,0.005832604257801188,7753105.0,173846495.0,0.11016246589742643,38.37,34.29,0.12258630778232882,0.009069631363370467,0.005832604257801188,0.05931417979610765,2.438057560549243,0.28830906260443323,8.4564027870824
2021-07-09,32.5,33.48,32.41,33.13,4975952,437563198.0,143818.0,11660473.0,0.012840110058086163,4975952.0,217548929.0,0.07112961752933723,35.8,32.71,0.10153846153846136,0.019384615384615556,0.012840110058086163,0.053803876193231126,2.6516798625913798,0.4880284348191979,5.433453613361197
2021-08-10,33.0,35.0,32.28,33.99,18626466,440013218.0,164965.0,70950541.0,0.03125,18626466.0,235843305.0,0.11323202135913457,34.05,32.96,0.031818181818181746,0.030000000000000027,0.03125,0.10013351134846471,1.5733934734431125,0.360105376414687,4.369258490690341
2021-10-18,32.22,32.79,31.82,32.55,3619767,477929885.0,233558.0,16561262.0,0.009928637914986105,3619767.0,265248867.0,0.14162602498369514,34.99,32.23,0.08597144630664189,0.010242085661080091,0.009928637914986105,0.04068453341943812,2.19673155661981,0.892546333834203,2.461196100804184
2022-02-21,41.8,42.24,41.0,42.24,9381861,606140081.0,934812.0,48281791.0,0.10000000000000009,9381861.0,345031815.0,0.12364948209360285,45.59,38.4,0.09066985645933023,0.010526315789473717,0.10000000000000009,0.09997135491263265,3.290265418478315,0.36756951855010034,8.951409876033685
2022-03-09,40.01,42.55,38.88,42.09,29852933,633630846.0,379254.0,135921688.0,0.05225000000000013,29852933.0,406158035.0,0.11182716474413837,43.5,40.0,0.0872281929517622,0.05198700324918781,0.05225000000000013,0.028277634961439535,1.1764855660863964,0.4407548197350065,2.669251732275397
