day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2017-12-28,6.34,6.42,6.33,6.42,5323326,838231183,7500,10527330,0.014218009478673022,5323326.0,-58489171.0,0.310209422145655,0.310209422145655,1.0,6.55,0.03676470588235303,0.3965870808316203
2018-01-02,6.52,6.63,6.5,6.57,7631035,844052877,8000,12596879,0.0076687116564417845,7631035.0,-42576808.0,0.25144602928885035,0.310209422145655,1.0,6.63,0.06656580937972767,0.5556680165746002
2018-01-29,6.8,6.86,6.65,6.68,12641089,825273581,900,23672448,-0.02052785923753675,-12641089.0,27804170.0,0.2772255979448243,0.37105840133034135,1.0,6.88,0.12166666666666681,0.6642795140448288
2018-12-26,3.78,3.8,3.74,3.79,3652742,458147853,43600,1089890,0.007978723404255428,3652742.0,28602309.0,0.0791447878651655,0.2917700608088364,1.0,3.92,0.034946236559139754,0.4575081190074226
2019-01-10,3.73,3.77,3.7,3.72,3226988,454226114,18700,1268928,-0.002680965147452974,-3226988.0,30514768.0,0.10528076306330998,0.2985395925486355,1.0,3.85,0.07474226804123707,0.44300232924573546
2019-02-12,3.91,3.95,3.88,3.94,4608965,442329583,12500,5287634,0.007672634271099765,4608965.0,65267153.0,0.2930395305615159,0.3003700260039611,1.0,3.95,0.03926096997690531,0.3045035101158575
2019-09-03,4.31,4.34,4.26,4.28,4406151,344768808,11600,2527294,-0.0092592592592593,-4406151.0,261046916.0,0.1333914318183091,0.35965698903649773,1.0,4.34,0.03782505910165468,0.24229977178499107
2020-07-02,3.5,3.58,3.49,3.56,7994747,297674910,500,7798403,0.011363636363636465,7994747.0,418616410.0,0.27593801240843024,0.3771264095557895,1.0,3.59,0.04123711340206193,1.5960450931861296
2020-08-07,3.83,3.94,3.76,3.83,15742594,300680433,500,6318286,0.0,15742594.0,466422230.0,0.10424668556867102,0.5328358108392448,1.0,3.94,0.03149606299212593,1.4213967518497381
2020-12-25,3.7,3.74,3.67,3.69,5357074,273187441,500,2596915,-0.005390835579514808,-5357074.0,461345978.0,0.13084040418247192,0.20949434308547885,1.0,3.83,0.0837988826815641,0.3294806368046186
2021-09-14,4.86,5.09,4.69,4.8,108002143,311558416,1300,58930368,-0.030303030303030387,-108002143.0,936044356.0,0.11158297108974957,0.1993863101145266,1.0,5.09,0.27602905569007263,1.8177390613389912
2021-12-01,4.24,4.57,4.15,4.39,84030921,336931198,2400,29598825,0.04275534441805218,84030921.0,877430690.0,0.08078837229780249,0.2200570966671095,1.0,4.57,0.13526570048309194,0.9422267365452024
2022-02-25,3.34,3.39,3.33,3.34,6847800,323279097,2400,1014200,0.006024096385542244,6847800.0,814899162.0,0.04407915507100646,0.2763751943699885,1.0,3.5,0.08437500000000009,0.5056630500595891
