day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-05-03,5.01,5.35,4.96,5.15,27580611,5.36,5.36,1,3.0,0.6536163572729867,5.22,0.013592233009708687
2018-05-14,4.86,4.93,4.68,4.75,10689594,5.0,4.97,1,3.0,1.097644446162568,4.83,0.01684210526315799
2018-05-30,4.19,4.2,4.01,4.1,8562398,4.34,4.16,1,3.0,0.3157256791837655,4.17,0.017073170731707332
2018-08-06,3.79,3.83,3.52,3.6,9831642,3.82,3.74,1,3.0,0.43892098072065466,3.94,0.09444444444444433
2019-06-06,3.42,3.42,3.25,3.27,11926956,3.47,3.42,1,3.0,0.28798484001586155,3.66,0.11926605504587151
2019-08-06,2.81,2.81,2.59,2.71,14599077,2.87,2.85,1,3.0,0.8561845367509631,2.84,0.047970479704797064
2019-10-18,2.81,2.83,2.7,2.74,13018891,2.9,2.8,1,3.0,0.3690903523068403,2.75,0.0036496350364962904
2020-01-20,2.76,2.76,2.69,2.7,10732802,2.79,2.76,1,3.0,0.2531465850103951,2.72,0.007407407407407307
2020-01-23,2.43,2.56,2.4,2.45,20526775,2.66,2.65,1,3.0,1.488938368302167,2.29,-0.0653061224489796
2020-02-04,1.99,2.13,1.99,2.08,20434375,2.21,2.21,1,3.0,7.284429984594178,2.36,0.13461538461538458
2021-09-14,3.93,4.02,3.87,3.93,36981413,3.95,3.94,1,3.0,0.3864564946912705,4.02,0.022900763358778553
2022-01-25,3.86,3.87,3.63,3.67,20138920,3.88,3.85,1,3.0,0.7844477130553438,3.75,0.021798365122615904
2022-03-09,3.63,3.65,3.33,3.49,21180758,3.72,3.63,1,3.0,0.7053201185147016,3.71,0.0630372492836675
