day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-07-31,23.41,23.45,23.05,23.25,12839661,23.43,23.41,1,3.0,0.23315860884127004,23.85,0.02580645161290329
2018-06-26,25.69,25.88,24.7,25.54,12929154,26.05,25.95,1,3.0,0.42460707526218955,26.05,0.019968676585747858
2018-08-06,24.38,24.44,22.49,22.95,13461845,24.68,24.33,1,3.0,0.9611299338566279,24.42,0.06405228758169956
2018-09-11,24.57,24.7,23.95,24.33,9350490,25.08,24.64,1,3.0,0.30601589233294324,24.35,0.0008220304151254076
2018-09-13,24.1,24.26,23.7,23.9,11816016,24.27,24.02,1,3.0,1.113181308242737,24.35,0.01882845188284521
2018-11-28,21.61,21.66,21.25,21.52,5932475,21.74,21.61,1,3.0,0.6002325708110954,22.49,0.04507434944237909
2019-09-30,21.68,21.7,21.47,21.48,8739550,21.7,21.68,1,3.0,0.5219434093496718,21.69,0.009776536312849249
2019-11-18,22.05,22.12,21.56,21.78,10381296,22.28,22.12,1,3.0,0.8387542949833249,22.07,0.0133149678604223
2020-02-28,23.8,23.8,23.02,23.17,20469539,24.59,24.3,1,3.0,0.6485011227697117,24.11,0.04056970220112199
2020-03-19,19.93,20.0,18.78,19.31,28209315,20.47,20.03,1,3.0,0.9039228580027141,19.55,0.01242879337131031
2020-09-29,32.5,32.56,31.55,31.72,19572813,32.88,32.21,1,3.0,0.2129458934079762,34.0,0.07187894073139978
2021-09-13,46.1,46.1,44.49,45.13,33579450,46.26,46.13,1,3.0,0.5529489100575808,47.98,0.06315089740748925
2021-11-01,49.04,49.46,47.2,48.35,27604650,49.1,49.4,1,3.0,0.30074029341171515,51.5,0.0651499482936917
2021-11-26,46.8,46.8,45.83,46.15,17440708,47.15,46.8,1,3.0,0.5218641730282341,46.44,0.006283856988082315
2022-03-07,40.86,40.86,38.2,38.67,23837148,41.6,40.86,1,3.0,0.28576907305778976,39.0,0.00853374709076804
2022-03-15,36.0,36.75,34.66,34.69,17902654,36.9,36.3,1,3.0,0.37053904955800543,38.14,0.09945229172672243
