day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-02-01,4.63,4.65,4.44,4.5,17838306,4.7,4.63,1,3.0,0.9178570647117688,4.56,-0.015118790496760348,4.598
2018-02-02,4.45,4.52,4.35,4.49,19208623,4.63,4.5,1,3.0,0.2880763064168177,4.56,0.024719101123595433,4.596
2018-09-06,3.98,4.07,3.95,4.01,12470504,3.94,4.0,0,3.0,3.553924989746668,4.05,0.017587939698492372,4.376
2019-08-07,3.49,3.5,3.43,3.47,11372939,3.53,3.5,1,3.0,1.8979072750532922,3.49,0.0,3.618
2019-10-21,3.35,3.36,3.32,3.36,10537806,3.4,3.37,1,3.0,0.8221680800593265,3.39,0.011940298507462588,3.38
2019-12-26,3.29,3.32,3.29,3.31,14802399,3.29,3.29,0,3.0,0.8237407199976088,3.48,0.05775075987841949,3.258
2020-02-03,2.92,2.97,2.92,2.92,33252776,3.3,3.24,1,3.0,0.33818457239775945,3.41,0.1678082191780823,3.308
2020-02-04,2.8,2.95,2.8,2.91,28488151,2.92,2.92,1,3.0,0.51757737287072,3.44,0.22857142857142865,3.308
2021-01-12,3.49,3.63,3.49,3.53,52335158,3.7,3.5,0,3.0,1.2403737819583043,3.54,0.014326647564469885,3.704
2021-06-02,3.22,3.26,3.2,3.22,32897071,3.31,3.22,0,3.0,2.4400459653040305,3.24,0.006211180124223503,3.308
2021-11-18,2.96,2.99,2.95,2.95,20710868,2.97,2.97,1,3.0,0.2527014855493821,2.99,0.01013513513513531,2.97
2022-04-26,2.74,2.77,2.59,2.6,88566121,2.92,2.72,1,3.0,0.3044477687328777,2.77,0.010948905109488871,3.178
