day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2018-06-19,2.25,2.25,2.05,2.06,67249184,0.2294055886220414,78,0,5,0,5.0,-0.0964912280701753,0,82,0,2,-2.0,2.28,0.013333333333333197
2018-09-06,2.11,2.14,2.11,2.11,8736100,-0.28687808660870984,0,120,0,5,-5.0,-0.004716981132075526,0,108,0,2,-2.0,2.15,0.018957345971563955
2018-11-21,2.05,2.1,2.04,2.08,27196298,-0.0858448682697931,0,145,0,5,-5.0,0.004830917874396157,108,0,1,0,1.0,2.09,0.019512195121951237
2018-11-22,2.07,2.09,2.06,2.07,12586611,-0.5371939592660737,0,146,0,6,-6.0,-0.004807692307692402,0,129,0,1,-1.0,2.08,0.004830917874396157
2019-06-18,2.0,2.01,1.98,2.0,14880800,-0.11119600484969416,0,227,0,5,-5.0,0.0,0,0,0,0,0.0,2.1,0.050000000000000044
2021-01-15,1.57,1.59,1.56,1.57,32144507,-0.1874211881891874,0,426,0,5,-5.0,0.0,0,0,0,0,0.0,1.62,0.031847133757961776
2021-01-18,1.57,1.59,1.56,1.57,30647270,-0.04657831585346761,0,427,0,6,-6.0,0.0,0,0,0,0,0.0,1.62,0.031847133757961776
2021-03-22,1.95,1.96,1.87,1.89,202743770,-0.17689157083380513,0,448,0,5,-5.0,-0.010471204188481686,0,383,0,2,-2.0,1.89,-0.03076923076923077
2021-04-21,1.94,1.94,1.88,1.9,86849428,-0.10123905541786138,0,461,0,5,-5.0,-0.020618556701030966,0,393,0,3,-3.0,2.49,0.28350515463917536
2021-05-10,2.46,2.49,2.37,2.49,369419124,0.12084854291680136,403,0,5,0,5.0,0.10176991150442505,342,0,3,0,3.0,3.03,0.23170731707317072
2021-05-11,2.58,2.74,2.56,2.67,815390635,1.207223670965123,404,0,6,0,6.0,0.07228915662650581,343,0,4,0,4.0,3.03,0.17441860465116266
2021-05-20,2.25,2.33,2.22,2.29,315945143,-0.01927923349821148,0,470,0,5,-5.0,-0.049792531120331995,0,402,0,6,-6.0,2.61,0.15999999999999992
2021-07-29,2.59,2.63,2.55,2.6,139737012,-0.16349529382110795,0,502,0,5,-5.0,0.019607843137255054,364,0,1,0,1.0,2.9,0.11969111969111967
2021-08-19,2.94,2.95,2.83,2.92,150458210,-0.1603097059759263,0,512,0,5,-5.0,-0.006802721088435382,0,433,0,3,-3.0,3.3,0.12244897959183665
2021-08-20,2.92,2.94,2.85,2.91,102463985,-0.3189870795352411,0,513,0,6,-6.0,-0.003424657534246478,0,434,0,4,-4.0,3.3,0.13013698630136994
2021-11-17,2.04,2.07,2.02,2.06,61602347,-0.16840340887614547,0,542,0,5,-5.0,0.009803921568627416,399,0,1,0,1.0,2.21,0.08333333333333326
2021-12-29,2.19,2.22,2.17,2.19,52572903,-0.22618515776443593,0,559,0,5,-5.0,-0.00454545454545463,0,474,0,2,-2.0,2.43,0.1095890410958904
2022-05-05,1.88,1.91,1.86,1.88,65390199,-0.26850932027484187,0,608,0,5,-5.0,0.0,0,0,0,0,0.0,1.87,-0.005319148936170137
