day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-02-05,9.95,9.95,9.73,9.8,3893701,9.99,9.99,1,3.0,0.5938201366435272,9.7,-0.010204081632653184
2018-07-06,4.93,5.0,4.7,4.88,8682987,5.06,4.93,1,3.0,0.4329699770638644,5.01,0.026639344262294973
2018-08-06,4.81,4.84,4.63,4.64,5045375,4.82,4.8,1,3.0,0.32993515565279274,4.83,0.04094827586206895
2019-06-03,6.29,6.35,6.15,6.15,8287698,6.4,6.29,1,3.0,0.25787307282512684,6.19,0.006504065040650486
2019-08-02,6.0,6.01,5.86,5.99,3963671,6.12,6.11,1,3.0,0.5397680832880118,6.03,0.006677796327211993
2019-08-06,5.86,5.86,5.53,5.69,6143921,5.97,5.91,1,3.0,0.8772089723431988,5.8,0.019332161687170446
2020-02-04,5.72,6.23,5.72,6.16,11860591,6.31,6.31,1,3.0,8.423638169394565,6.59,0.06980519480519476
2020-09-03,11.1,11.35,10.9,11.04,14882835,11.11,11.08,1,3.0,0.313246750267254,10.74,-0.02717391304347816
2021-01-11,9.94,9.94,9.23,9.39,26285642,10.23,10.05,1,3.0,0.32523951159171816,9.68,0.03088391906283272
2021-07-26,10.56,10.56,9.9,10.13,12723744,10.8,10.6,1,3.0,0.40734170654344104,10.27,0.01382033563672258
2021-08-17,9.47,9.49,9.14,9.18,9113493,9.51,9.47,1,3.0,0.874762633083358,9.65,0.05119825708060999
2021-09-14,9.39,9.46,9.27,9.28,5034717,9.4,9.38,1,3.0,0.21592460505587407,9.29,0.0010775862068965747
2022-02-28,8.13,8.21,7.79,7.91,18441498,8.3,8.18,1,3.0,0.5340939236763753,8.35,0.055625790139064435
2022-03-09,7.74,7.81,7.23,7.55,9566048,8.02,7.76,1,3.0,0.23450622450762593,7.8,0.0331125827814569
