day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-11-20,23.01,23.63,23.01,23.59,1868072,24.59,23.54,0,3.0,1.819676477208128,26.46,0.14993481095175998,24.508000000000003
2017-12-18,23.85,23.95,23.37,23.51,2151192,24.12,23.82,1,3.0,0.3900803899476575,23.85,0.0,23.668
2018-01-11,23.67,23.92,23.5,23.86,2085193,23.65,23.4,0,3.0,0.9609887709456528,24.08,0.017321504013519062,23.477999999999998
2018-03-20,20.36,20.36,19.85,20.17,2175797,20.4,20.38,1,3.0,0.2731682652045444,20.97,0.02996070726915523,19.284
2018-03-21,20.26,20.8,20.23,20.31,2627199,20.36,20.17,0,3.0,0.2858750350900521,20.97,0.03504442250740358,19.284
2018-10-12,18.2,18.2,17.29,18.02,2427917,18.99,18.02,0,3.0,1.3777424695647347,19.08,0.0483516483516484,19.026
2018-12-24,17.89,18.02,17.82,18.01,1147343,17.77,17.83,0,3.0,0.3736849097195827,18.02,0.007266629401900371,18.178
2019-05-13,13.37,13.37,12.89,12.95,4634983,13.2,13.47,0,3.0,0.6819176596811161,15.68,0.17277486910994777,20.734
2019-08-05,13.07,13.07,12.72,12.77,2811280,12.9,12.9,0,3.0,0.3470469358055348,14.33,0.09640397857689353,12.916
2019-10-21,14.43,14.61,14.32,14.53,2793569,14.8,14.42,0,3.0,0.49003157712550083,14.79,0.02494802494802495,14.554
2020-02-05,11.99,12.43,11.93,12.08,8872569,11.31,11.82,0,3.0,13.166039422135162,13.88,0.15763135946622198,14.32
2020-03-02,13.12,13.8,13.12,13.75,7684338,13.4,12.9,0,3.0,0.3827736161433384,14.27,0.08765243902439024,12.784
2020-09-29,13.37,13.7,13.37,13.44,3069748,13.6,13.32,0,3.0,0.21341457146248266,15.6,0.16679132385938678,14.097999999999999
2020-10-20,14.34,14.5,14.16,14.49,2971627,14.7,14.37,0,3.0,0.7312641400857143,14.49,0.010460251046025215,14.062
2021-01-26,11.75,11.86,11.64,11.76,2279675,12.0,11.69,0,3.0,0.2829649544891186,11.8,0.004255319148936287,12.064
2022-01-26,15.95,15.98,15.27,15.48,6746920,17.05,15.42,0,3.0,1.5981452706660062,15.68,-0.01692789968652031,16.476
2022-03-10,13.28,13.49,13.2,13.35,4512560,13.42,13.01,0,3.0,0.25053055908120725,13.3,0.001506024096385561,14.71
2022-03-16,12.05,12.42,11.62,12.4,8061588,12.66,11.89,0,3.0,0.3681436123324826,13.0,0.07883817427385886,13.374
2022-04-26,10.73,11.02,10.4,10.67,5288865,11.55,10.63,0,3.0,0.8302641949633749,11.49,0.07082945013979502,12.038
