day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-01-16,50.1,51.26,49.71,50.85,20129275,54.2,50.57,0,3.0,1.712513418137994,53.37,0.06526946107784415,53.226
2018-02-07,50.9,51.4,47.51,50.39,22348927,48.72,49.44,0,3.0,0.3608849093051407,62.28,0.22357563850687634,50.534
2018-03-22,59.0,59.57,57.98,58.34,14853138,60.8,58.68,1,3.0,0.23403940322600136,60.55,0.02627118644067794,56.946000000000005
2018-03-26,53.13,57.23,53.13,56.81,24026874,55.87,53.49,0,3.0,0.9339928034062566,60.55,0.13965744400527003,57.730000000000004
2018-08-07,39.7,40.1,37.82,39.95,19769532,43.06,39.4,0,3.0,1.7893394969413379,41.06,0.03425692695214111,46.214
2018-10-11,31.1,31.66,30.02,30.02,28872287,36.47,33.36,1,3.0,1.5002116792605817,31.5,0.012861736334405016,34.604
2019-04-25,33.85,34.2,33.22,33.26,13926481,34.31,34.02,1,3.0,0.5856967141207639,33.39,-0.013589364844904028,34.796
2019-04-29,32.25,32.44,30.05,30.74,22253786,33.21,32.31,1,3.0,0.22360760051300832,30.0,-0.06976744186046513,34.602000000000004
2019-04-30,28.49,29.81,28.13,29.63,24152944,32.25,30.74,1,3.0,0.30593135854551146,30.0,0.053001053001052956,34.416000000000004
2019-06-10,25.69,26.07,25.5,26.0,9278748,26.62,25.42,0,3.0,0.7622539317368724,27.19,0.05838847800700653,27.122
2019-07-09,25.81,26.6,25.73,26.41,10460293,27.08,25.98,0,3.0,0.5595554571692267,26.59,0.030220844633862987,25.694
2019-07-19,25.43,25.88,25.38,25.4,7565909,25.63,25.44,1,3.0,0.272446647145433,25.66,0.009044435705859222,25.584
2019-11-18,26.01,27.14,25.89,27.14,16180295,27.0,26.42,0,3.0,0.3613138380632377,30.62,0.17723952326028458,25.576
2020-03-20,23.99,24.14,22.68,23.22,50625082,24.75,23.46,1,3.0,0.33551447117640776,22.71,-0.05335556481867432,28.402
2020-03-24,21.41,21.76,20.23,21.18,83803459,22.1,20.9,0,3.0,0.24193165751316714,22.71,0.060719290051377994,26.864
2020-04-29,16.4,16.71,15.18,15.55,100185673,17.61,16.77,1,3.0,1.473016220289813,18.83,0.1481707317073171,18.852
2021-02-25,48.1,48.68,46.41,47.96,68891384,50.31,46.89,0,3.0,0.32287971577428287,47.01,-0.022661122661122746,51.59
2021-12-21,97.51,100.5,95.03,98.51,53992480,103.9,99.35,1,3.0,1.1464450711523462,109.89,0.1269613372987386,101.976
2022-03-09,82.0,82.29,76.23,81.9,74456892,90.52,81.46,0,3.0,0.9655588233634118,89.41,0.09036585365853655,82.004
2022-04-12,69.01,72.17,69.01,72.04,39916503,76.0,70.3,0,3.0,0.6434454361901574,76.46,0.10795536878713219,81.532
2022-04-26,60.04,61.48,59.06,59.41,41098173,65.0,59.9,1,3.0,0.7923126834105212,85.63,0.42621585609593593,71.846
