day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2018-03-19,5.36,5.41,5.33,5.35,6664386,5.46,5.37,-0.09628091776958125,1,1.0,1992528.8942304354,1981495.7355122056,False,5.38,0.003731343283581934,0,59,0,5,-5,-0.003724394785847407,0,43,0,3,-3
2018-03-20,5.34,5.37,5.3,5.34,5576148,5.36,5.35,-0.16329156204337503,1,2.0,2007467.008585686,1981495.7355122056,False,5.38,0.0074906367041198685,0,60,0,6,-6,-0.0018691588785045843,0,44,0,4,-4
2019-01-25,3.33,3.35,3.32,3.33,3067056,3.34,3.34,-0.021120995470174098,1,1.0,442322.8757454058,716672.1256359642,False,3.44,0.033033033033033066,0,173,0,5,-5,-0.0029940119760478723,0,143,0,1,-1
2019-05-24,3.65,3.69,3.63,3.64,3379628,3.72,3.66,-0.254943596549436,1,0.0,2374567.576308684,1837703.044798524,False,3.74,0.024657534246575352,0,215,0,5,-5,-0.005464480874316946,0,180,0,2,-2
2019-09-05,3.5,3.55,3.5,3.51,8778972,3.46,3.49,0.2885821045479504,0,0.0,2014103.5976838456,935620.8658650392,False,3.63,0.037142857142857144,213,0,5,0,5,0.005730659025787732,221,0,4,0,4
2019-10-23,3.41,3.42,3.37,3.38,4297132,3.4,3.42,-0.030431818007466638,0,2.0,1843675.0680858893,562099.4807438846,False,3.44,0.008797653958944274,0,270,0,5,-5,-0.011695906432748537,0,225,0,1,-1
2019-10-24,3.39,3.4,3.36,3.38,3941140,3.41,3.38,-0.08284409229225442,0,1.0,1271916.3967386049,562099.4807438846,False,3.44,0.014749262536873031,0,271,0,6,-6,0.0,0,0,0,0,0
2020-02-26,3.3,3.44,3.29,3.4,18290334,3.34,3.33,0.25058076758138137,0,2.0,3476076.450292912,1103258.3299561942,False,3.62,0.09696969696969715,264,0,5,0,5,0.02102102102102088,273,0,1,0,1
2020-03-20,3.23,3.25,3.2,3.24,4532150,3.19,3.21,-0.3065516914789621,0,0.0,2286282.462095947,1767750.2024985075,False,3.32,0.02786377708978316,0,323,0,5,-5,0.009345794392523477,279,0,1,0,1
2020-07-03,2.96,3.02,2.95,3.0,22816336,2.89,2.95,0.5408643138216789,0,0.0,7533935.375072188,879585.7422766329,False,3.28,0.10810810810810811,306,0,5,0,5,0.016949152542372836,305,0,4,0,4
2020-07-06,3.01,3.15,3.01,3.14,35998268,2.96,3.0,0.5777409659465043,0,0.0,12448510.361999102,879585.7422766329,False,3.28,0.0897009966777409,307,0,6,0,6,0.046666666666666634,306,0,5,0,5
2020-09-16,3.05,3.06,3.04,3.05,3868824,3.07,3.05,-0.16307841937714107,0,1.0,4289925.359886602,2037308.5961656023,False,3.07,0.006557377049180246,0,389,0,5,-5,0.0,0,0,0,0,0
2021-01-12,3.39,3.53,3.34,3.45,65395033,3.59,3.38,-0.28374971920089753,0,2.0,47057430.35912112,1617896.3338095266,False,3.88,0.14454277286135686,0,428,0,5,-5,0.020710059171597628,355,0,1,0,1
2021-01-13,3.35,3.55,3.35,3.47,62034378,3.39,3.45,-0.05139006505279997,0,2.0,30381404.072756846,1617896.3338095266,False,3.88,0.15820895522388057,0,429,0,6,-6,0.005797101449275477,356,0,2,0,2
2021-03-19,3.35,3.4,3.34,3.37,17907560,3.39,3.38,-0.10788597757385054,1,1.0,8531088.994637934,3955419.0355770634,False,3.49,0.04179104477611939,0,450,0,5,-5,-0.002958579881656709,0,379,0,3,-3
2021-04-15,3.28,3.29,3.25,3.29,9711425,3.25,3.28,-0.22697838030123674,0,2.0,7253794.616495018,6583964.524608949,False,3.37,0.027439024390244038,0,461,0,5,-5,0.0030487804878049918,386,0,2,0,2
2021-06-18,3.21,3.22,3.19,3.21,7420707,3.19,3.22,-0.23622455864006575,0,2.0,4125725.898982937,2064348.5069716214,False,3.55,0.10591900311526481,0,485,0,5,-5,-0.0031055900621118626,0,407,0,1,-1
2022-01-12,4.0,4.03,3.95,4.0,16685031,3.99,4.01,-0.10242778174785305,0,1.0,5934856.079151788,2673034.2958852462,False,4.03,0.007500000000000062,0,563,0,5,-5,-0.0024937655860348684,0,471,0,1,-1
2022-01-13,3.99,4.03,3.93,3.94,15040071,4.0,4.0,-0.09858896875888334,1,1.0,3337821.2348620375,3284166.065230351,False,3.94,-0.01253132832080206,0,564,0,6,-6,-0.015000000000000013,0,472,0,2,-2
2022-03-22,3.26,3.32,3.25,3.28,8495492,3.3,3.28,-0.21292634547521394,0,0.0,3808518.4742631027,2359128.6305275816,False,3.41,0.046012269938650485,0,587,0,5,-5,0.0,0,0,0,0,0
2022-03-23,3.3,3.33,3.27,3.3,8100953,3.26,3.28,-0.046440983053129825,0,0.0,1941471.3111070236,2057329.6870848548,False,3.41,0.03333333333333344,0,588,0,6,-6,0.0060975609756097615,489,0,1,0,1
2022-03-24,3.29,3.3,3.26,3.26,6677195,3.3,3.3,-0.17575191462041562,1,0.0,1904630.854600847,1937787.265456406,True,3.41,0.03647416413373872,0,589,0,7,-7,-0.012121212121212088,0,492,0,1,-1
