day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-13,8.89,8.97,8.81,8.86,7012580,8.9,8.87,1,3.0,0.33526790262033224,8.95,0.010158013544018019
2017-12-21,8.39,8.39,8.18,8.26,11299929,8.48,8.4,1,3.0,1.0837889422030766,8.25,-0.001210653753026647
2018-01-10,8.15,8.16,8.03,8.15,7131573,8.19,8.16,1,3.0,0.6851638572619505,8.19,0.004907975460122671
2018-07-19,7.35,7.38,7.08,7.13,6552277,7.38,7.37,1,3.0,0.7187066701990645,7.02,-0.015427769985974837
2018-07-20,6.42,7.02,6.42,6.78,13947054,7.35,7.13,1,3.0,1.128581255035463,7.14,0.05309734513274322
2018-08-20,6.14,6.18,5.8,5.87,7848600,6.3,6.13,1,3.0,0.5855261097884814,5.98,0.01873935264054527
2018-08-31,5.8,5.81,5.53,5.62,7626288,5.85,5.81,1,3.0,0.6592045169734606,5.98,0.06405693950177938
2018-10-17,4.61,4.65,4.4,4.53,5345969,4.64,4.57,1,3.0,0.2615284452008311,4.83,0.0662251655629138
2019-01-03,3.94,3.99,3.85,3.87,9825799,4.08,3.96,1,3.0,0.3000871946862844,4.03,0.04134366925064592
2019-01-31,3.5,3.57,3.36,3.5,21826570,3.6,3.55,1,3.0,1.2791326866248292,3.97,0.13428571428571434
2019-06-05,5.24,5.3,5.07,5.07,9500700,5.36,5.24,1,3.0,0.7767108324436407,5.18,0.021696252465483123
2019-06-06,5.11,5.11,4.94,4.95,12123699,5.24,5.07,1,3.0,0.27608481480311986,5.21,0.05252525252525242
2019-08-02,5.3,5.33,5.15,5.28,7316062,5.47,5.4,1,3.0,0.5710819435982926,5.27,-0.0018939393939395588
2019-08-06,5.14,5.14,4.95,5.08,6461222,5.27,5.18,1,3.0,0.4571665050404816,5.19,0.021653543307086576
2019-09-26,5.9,6.03,5.69,5.7,13622878,6.01,5.93,1,3.0,0.342019811593429,5.95,0.04385964912280693
2019-11-27,5.56,5.59,5.38,5.43,10298385,5.63,5.58,1,3.0,0.7678720409249309,5.49,0.011049723756906271
2021-03-02,8.33,8.41,7.98,8.0,18591711,8.56,8.33,1,3.0,0.48228820636910674,8.52,0.06499999999999995
2021-07-02,10.22,10.39,9.45,9.78,35369124,10.5,10.3,1,3.0,1.517791660500167,9.71,-0.007157464212678821
2021-07-06,9.61,9.65,8.6,8.82,35430395,9.71,9.5,1,3.0,0.49818636055011023,9.55,0.08276643990929711
2021-09-16,8.43,8.48,7.9,7.93,24343813,8.69,8.42,1,3.0,1.015758126377181,8.45,0.06557377049180313
2021-10-25,6.9,6.91,6.76,6.84,12159063,6.97,6.9,1,3.0,0.8677412843799943,6.93,0.013157894736842035
