day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-27,31.9,32.17,31.0,31.17,3938157,32.16,32.02,1,3.0,0.9808825792899891,31.3,0.0041706769329483695
2018-06-11,49.17,49.7,46.94,47.89,12544250,49.88,49.19,1,3.0,0.22951767680678348,49.53,0.03424514512424315
2018-08-01,44.36,44.9,42.88,43.2,4152025,45.3,44.36,1,3.0,0.5940915307102648,43.2,0.0
2018-08-03,42.6,42.7,39.01,39.21,6738678,43.2,42.53,1,3.0,0.5193439836040994,39.3,0.002295332823259333
2019-06-17,46.98,46.98,44.87,45.5,9805083,47.54,47.2,1,3.0,0.31238342740787517,48.78,0.0720879120879121
2019-08-06,41.9,42.29,40.54,42.09,8648172,43.0,42.4,1,3.0,0.885937094519595,45.0,0.06913756236635771
2019-11-22,53.16,53.2,51.28,51.95,7106291,53.37,52.86,1,3.0,0.5140081564754755,52.46,0.009817131857555284
2020-02-26,43.86,44.79,43.0,43.02,12963410,44.48,44.24,1,3.0,0.40211683418240396,44.15,0.026266852626685155
2021-01-19,91.94,92.95,87.68,88.0,12086451,93.0,91.95,1,3.0,0.49115812990135477,95.4,0.08409090909090922
2021-02-24,87.6,87.87,82.1,84.28,13900698,88.0,87.2,1,3.0,0.2820243753165703,84.84,0.006644518272425293
2021-07-26,96.0,96.0,90.69,92.72,11200887,98.88,97.08,1,3.0,0.8954561053898442,95.79,0.03311044003451258
2021-11-11,93.7,94.71,91.54,92.81,4790196,97.0,93.7,1,3.0,0.25601690073336325,100.58,0.08371942678590671
2022-02-24,94.09,94.89,92.06,93.2,3518247,94.65,94.6,1,3.0,0.30248617455051097,103.17,0.10697424892703866
2022-03-07,96.75,96.75,90.91,91.3,8831387,98.13,98.02,1,3.0,0.7520983687411256,94.88,0.03921139101861981
2022-03-09,90.57,91.2,84.8,88.84,7861668,91.3,90.51,1,3.0,0.34307201319143066,94.88,0.06798739306618629
2022-04-11,77.29,77.31,73.0,73.66,9949659,78.26,77.8,1,3.0,1.1336881882050394,86.36,0.1724137931034484
