day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-02-06,7.0,7.07,6.48,6.55,12676416,7.06,7.12,1,3.0,2.7361673356631053,6.72,0.025954198473282508
2018-05-25,6.57,6.63,6.43,6.44,5218567,6.62,6.58,1,3.0,0.7693248409543687,6.51,0.01086956521739113
2018-06-19,5.75,5.75,5.21,5.3,10571620,5.92,5.79,1,3.0,1.0105835200017648,5.43,0.024528301886792336
2018-08-02,5.64,5.65,5.24,5.41,24410448,5.71,5.65,1,3.0,0.31570731121523155,5.54,0.02402957486136792
2019-05-06,5.9,5.91,5.48,5.57,10905251,5.99,6.02,1,3.0,0.3821673964545338,5.86,0.05206463195691202
2020-06-08,9.24,9.52,8.84,8.99,17801476,9.28,9.33,1,3.0,0.5376979891946803,9.5,0.05672969966629582
2020-08-12,14.99,15.09,13.51,14.12,23094939,15.0,14.94,1,3.0,0.35625250499236727,15.65,0.10835694050991518
2020-09-25,10.99,11.04,10.08,10.08,25869394,11.84,11.2,1,3.0,0.5158044035647493,11.09,0.10019841269841279
2020-10-16,10.25,10.44,10.06,10.17,9999432,10.33,10.24,1,3.0,0.330986050473858,10.29,0.01179941002949847
2020-12-11,8.3,8.3,7.93,8.07,7794602,8.31,8.29,1,3.0,0.5941472277806046,8.19,0.014869888475836257
2021-04-12,7.9,7.94,7.46,7.55,8192040,7.95,7.89,1,3.0,0.6343984936154625,7.72,0.02251655629139071
2021-05-07,7.15,7.2,6.74,6.8,16779804,7.47,7.15,1,3.0,0.3575514275693761,6.82,0.002941176470588225
2021-08-13,6.85,6.86,6.69,6.78,14255285,6.98,6.88,1,3.0,0.34599741607654355,7.06,0.041297935103244754
2021-08-20,6.52,6.59,6.37,6.4,11582027,6.57,6.53,1,3.0,0.49833452653023946,6.58,0.028124999999999956
2021-10-15,6.89,6.93,6.76,6.85,9256168,6.99,6.87,1,3.0,0.30641143365890455,7.13,0.04087591240875921
2021-11-08,7.65,7.69,7.48,7.54,8765042,7.81,7.65,1,3.0,0.5181739183300824,7.99,0.05968169761273212
2021-12-29,7.51,7.58,7.35,7.43,15895600,7.62,7.5,1,3.0,0.5712000559857893,7.58,0.020188425302826385
2022-03-08,6.25,6.29,5.93,5.96,12363598,6.31,6.27,1,3.0,0.3859400087279843,6.01,0.008389261744966348
2022-03-28,5.75,5.81,5.63,5.74,18925639,5.9,5.8,1,3.0,0.2887388456354085,5.93,0.033101045296167086
2022-04-19,5.2,5.23,5.13,5.19,10135441,5.27,5.2,1,3.0,0.7378471728077074,5.29,0.019267822736030782
