day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-01,11.79,11.85,11.7,11.78,4959603,11.84,11.79,1,3.0,0.37305251792586036,11.76,-0.001697792869269965
2017-11-03,11.57,11.65,11.11,11.23,7086103,11.76,11.62,1,3.0,0.4831560834783293,11.89,0.05877114870881561
2017-12-13,11.25,11.25,11.08,11.13,4074576,11.36,11.25,1,3.0,0.5462459124578154,11.16,0.0026954177897573484
2018-01-15,11.47,11.54,11.26,11.3,4312592,11.53,11.44,1,3.0,0.7748986734535972,11.46,0.014159292035398341
2018-08-06,8.66,8.83,8.58,8.64,1923250,8.81,8.69,1,3.0,0.3500280780569984,9.06,0.04861111111111116
2018-08-17,9.26,9.26,8.87,8.91,3128287,9.27,9.15,1,3.0,0.5176524923748356,9.41,0.05611672278338942
2019-08-05,6.32,6.44,6.16,6.21,5556737,6.36,6.32,1,3.0,1.3594334034643745,6.33,0.019323671497584627
2019-10-09,6.0,6.07,5.96,6.01,4145016,6.13,6.03,1,3.0,0.7122858618196839,6.49,0.07986688851913493
2019-10-22,6.34,6.34,6.13,6.17,5545532,6.43,6.27,1,3.0,0.32900965326840304,6.18,0.0016207455429497752
2020-02-03,5.67,5.84,5.67,5.67,8500404,6.56,6.3,1,3.0,0.5637582941937103,6.0,0.05820105820105814
2020-04-17,5.55,5.56,5.48,5.5,2961806,5.57,5.53,1,3.0,0.38941684766546736,5.55,0.009090909090909038
2020-10-26,5.49,5.55,5.38,5.44,14507927,5.64,5.52,1,3.0,0.6559120111408239,5.46,0.003676470588235281
2020-12-09,5.57,5.6,5.45,5.45,4562509,5.63,5.56,1,3.0,0.2269707127710927,5.55,0.0183486238532109
