day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-06-11,16.63,17.03,16.63,16.84,5158698,17.03,16.87,1,3.0,0.3203261476607697,17.18,0.020190023752969077,17.282
2018-06-19,15.88,16.18,14.62,14.73,13878458,16.66,16.24,1,3.0,0.39420928794504073,15.34,0.041412084181941644,16.934
2018-08-31,14.2,14.2,13.94,13.99,5142690,14.38,14.21,1,3.0,3.68493542505201,14.33,0.02430307362401707,14.517999999999999
2019-01-03,14.05,14.26,13.69,13.72,5066502,14.67,13.95,1,3.0,1.7010692927773712,14.91,0.08673469387755106,14.888
2020-03-31,16.07,16.09,15.78,15.81,9685804,16.42,15.84,1,3.0,0.7049830936144741,16.24,0.02719797596457929,16.892
2020-09-25,16.12,16.14,15.86,15.94,7569161,16.81,16.05,1,3.0,2.6775690721765195,16.15,0.013174404015056318,17.03
2020-12-14,15.19,15.21,14.89,15.09,6944192,15.43,15.18,1,3.0,0.6298630207003801,16.15,0.07024519549370445,15.508
2021-01-28,13.38,13.47,12.86,12.95,13840211,13.81,13.52,1,3.0,0.4197336096506621,14.3,0.10424710424710426,14.352
2022-03-08,16.83,17.04,16.57,16.6,24859246,17.66,16.89,1,3.0,0.6613409572689897,17.35,0.04518072289156616,17.082
2022-04-26,11.6,11.65,10.96,11.02,20900538,12.63,11.52,1,3.0,0.6152107556006918,11.97,0.0862068965517242,14.107999999999999
