day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-08-06,3.86,3.89,3.69,3.72,6518361,3.93,3.88,1,3.0,0.5252419649026583,3.97,0.06720430107526876
2019-04-08,6.26,6.34,5.8,5.96,32686322,6.37,6.25,1,3.0,0.24364962482185448,6.16,0.033557046979865834
2019-07-08,4.74,4.74,4.44,4.47,7732785,4.76,4.73,1,3.0,1.683874646762011,4.69,0.04921700223713654
2019-07-23,4.45,4.51,4.39,4.49,4826490,4.54,4.5,1,3.0,0.42909636153355546,4.62,0.028953229398663627
2019-08-06,4.17,4.17,3.92,4.02,6335696,4.34,4.24,1,3.0,0.9000095964684995,4.07,0.012437810945273853
2020-09-01,5.19,5.21,4.99,5.04,17811169,5.2,5.17,1,3.0,1.243354765348653,5.13,0.017857142857142794
2020-12-09,4.86,4.9,4.78,4.78,5089520,4.88,4.87,1,3.0,0.6320101687991153,4.83,0.010460251046024993
2020-12-11,4.72,4.74,4.55,4.64,6526198,4.75,4.73,1,3.0,0.5036497998496856,4.73,0.019396551724138122
2021-06-07,4.53,4.53,4.41,4.45,7393780,4.58,4.54,1,3.0,0.2189089830033466,4.54,0.020224719101123556
2022-03-08,4.24,4.25,4.06,4.09,4835801,4.26,4.23,1,3.0,0.20224771896676041,4.18,0.022004889975550057
2022-03-09,4.1,4.16,3.9,4.06,5934800,4.24,4.09,1,3.0,0.22726307389406641,4.18,0.029556650246305383
2022-04-25,3.71,3.71,3.44,3.45,6959616,3.76,3.73,1,3.0,0.9065456199080644,3.52,0.020289855072463725
