day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-02-01,17.13,17.28,15.7,15.75,12136998,18.68,17.13,1,3.0,0.8728409459135491,15.97,-0.06771745475773483,19.342
2018-07-31,10.67,10.72,10.58,10.7,1697863,10.7,10.69,0,3.0,1.2364611236736822,10.72,0.004686035613870709,10.68
2018-09-11,9.87,9.88,9.59,9.59,894349,10.12,9.87,1,3.0,0.3694819036098045,9.64,-0.023302938196555045,10.398
2018-09-13,9.2,9.28,9.08,9.25,1574489,9.59,9.25,0,3.0,3.4280577269052683,9.25,0.005434782608695787,10.290000000000001
2018-10-17,8.2,8.37,8.07,8.25,1891623,8.37,8.38,1,3.0,0.37458508626346054,9.6,0.17073170731707332,8.99
2019-02-01,8.88,9.31,8.83,9.29,5381759,8.9,8.7,0,3.0,1.6747360928363015,11.1,0.24999999999999978,9.482
2019-05-07,10.78,11.28,10.7,11.12,24064837,10.5,10.68,0,3.0,0.27304369246275284,11.4,0.0575139146567718,12.780000000000001
2020-04-23,9.29,9.3,9.08,9.11,12384235,9.34,9.25,1,3.0,0.5654290847492098,9.16,-0.01399354144241105,9.698
2020-04-27,8.78,8.81,8.49,8.52,13499285,9.11,8.73,1,3.0,0.40722660705324154,9.16,0.04328018223234631,9.552
2021-08-30,9.36,9.44,9.27,9.38,14773945,9.64,9.35,0,3.0,0.42044302122988597,10.3,0.10042735042735051,9.404
2021-10-28,9.14,9.32,9.13,9.25,11741130,9.2,9.19,0,3.0,0.2727572801048137,9.57,0.04704595185995619,9.246
2022-01-26,8.89,9.04,8.86,8.95,8395320,9.17,8.87,0,3.0,0.8651197348376485,9.16,0.030371203599550034,9.34
