day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2018-03-06,5.45,5.53,5.38,5.52,13275650,5.51,5.45,0.6852690954172318,0,0.0,2398712.2688653506,2028106.4188899738,True,5.57,0.022018348623853212
2018-03-23,5.21,5.21,4.99,5.0,19419552,5.31,5.3,2.533042532846046,1,3.0,5982895.297397003,1623433.8622922762,True,5.2,-0.0019193857965450478
2018-04-11,5.21,5.3,5.2,5.23,16773997,4.98,5.08,1.1254444535253758,0,1.0,4332453.214523875,1665440.5106540027,True,5.33,0.02303262955854124
2018-06-08,4.64,4.64,4.48,4.49,8759811,4.71,4.64,0.8726544016558384,1,0.0,1871922.9429796215,830552.6822562779,True,4.55,-0.0193965517241379
2018-11-13,3.2,3.29,3.17,3.29,10866292,3.17,3.22,1.083194805687778,0,1.0,2694912.4246535855,640260.0605936879,True,3.36,0.04999999999999982
2019-05-30,3.7,3.7,3.62,3.66,5796764,3.72,3.7,0.5420571512785868,1,0.0,1025989.7777553137,1021201.1635153964,True,3.91,0.05675675675675684
2019-09-26,3.56,3.56,3.44,3.46,6899812,3.49,3.46,1.0432227416295174,0,2.0,1453424.237556854,562099.4807438846,True,3.69,0.03651685393258419
2019-11-25,3.38,3.44,3.36,3.44,9126475,3.4,3.38,1.1202098261941242,0,0.0,2564984.465390389,565499.4784395125,True,3.52,0.041420118343195256
2020-01-21,3.63,3.67,3.6,3.63,6446429,3.62,3.64,0.5273436981718587,0,2.0,963532.8112437085,843081.7834203704,True,3.63,0.0
2020-04-16,3.25,3.26,3.21,3.23,7216242,3.27,3.25,0.6132273950626972,1,1.0,1243240.1557169587,1226710.8171606862,True,3.38,0.040000000000000036
2020-06-01,3.03,3.06,3.02,3.04,6547371,3.01,3.02,1.2802492912716712,0,0.0,1436956.359315434,883249.2982952348,True,3.08,0.01650165016501659
2020-06-10,3.04,3.04,2.98,3.0,13229215,3.05,3.03,1.8412981744596166,1,1.0,3894739.7942612725,743255.3203875745,True,3.0,-0.013157894736842146
2020-08-03,3.08,3.16,3.07,3.15,15495200,3.07,3.07,1.1285007169088002,0,1.0,3783524.8064194787,1468962.5753339694,True,3.22,0.045454545454545414
2020-09-03,3.09,3.15,3.07,3.13,12389772,3.07,3.09,0.8591933023392053,0,0.0,2841395.5879242113,1546331.773720478,True,3.22,0.04207119741100329
2020-10-12,2.97,3.02,2.96,3.02,7618201,2.94,2.96,0.6197455335919302,0,0.0,1794003.7119091002,1634548.4154962304,True,3.02,0.01683501683501687
2020-12-24,2.97,3.03,2.96,3.02,11320303,2.96,2.97,0.6483700066428115,0,1.0,2173703.445991697,1617896.3338095266,True,4.31,0.4511784511784509
2021-05-18,3.19,3.22,3.15,3.21,13623194,3.2,3.18,0.574744932637063,0,0.0,1892706.1166401277,2067765.3068720093,True,3.24,0.015673981191222763
2021-12-03,3.74,3.85,3.74,3.8,25179941,3.75,3.73,1.0028201013932039,0,0.0,4770926.954460644,2799784.00938553,True,3.95,0.05614973262032086
2022-01-04,3.81,3.97,3.79,3.9,34780943,3.77,3.77,1.569217822915073,0,0.0,10571371.57780366,2416697.085255712,True,4.1,0.07611548556430425
2022-02-07,3.56,3.63,3.56,3.6,20030136,3.52,3.53,0.6949105557855755,0,0.0,4569300.897401087,2963340.224930645,True,3.75,0.05337078651685401
2022-02-24,3.66,3.66,3.51,3.55,20940423,3.68,3.67,1.070839987527743,1,1.0,4973044.091999021,2244031.05602597,True,3.69,0.008196721311475308
2022-03-28,3.23,3.24,3.16,3.23,10861916,3.25,3.24,0.5382054121967803,1,2.0,1642441.767678874,1838569.952441584,True,3.42,0.05882352941176472
