day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-05-28,8.09,8.18,8.02,8.04,2251312,8.3,8.09,1,3.0,0.6951025707608414,8.09,0.006218905472636926,8.17
2018-09-03,7.04,7.06,6.75,6.9,2005160,7.09,7.04,1,3.0,1.368550941791919,7.25,0.050724637681159424,7.11
2018-12-19,7.3,7.32,7.15,7.19,1440381,7.31,7.32,1,3.0,0.2631870286707898,7.21,0.0027816411682892728,7.222
2019-11-13,7.12,7.19,7.12,7.16,818037,7.19,7.19,1,3.0,0.354317185473519,7.23,0.009776536312849249,7.376
2020-05-22,6.11,6.13,6.04,6.04,1465555,6.19,6.13,1,3.0,0.3378699834807113,6.11,0.011589403973510048,6.218
2020-10-30,6.41,6.41,6.25,6.26,2268712,6.49,6.37,1,3.0,1.533104957540766,6.34,0.012779552715654896,6.466
2020-12-10,6.35,6.37,6.29,6.34,1618283,6.41,6.37,1,3.0,1.2070711082639334,6.38,0.006309148264984188,6.368
2021-04-23,6.62,6.65,6.49,6.49,3262705,6.69,6.61,1,3.0,0.21971638725067932,6.54,0.007704160246533087,6.798
2022-01-24,6.4,6.41,6.26,6.29,2975022,6.58,6.46,1,3.0,0.3675941527193276,6.34,0.007949125596184325,6.566
2022-03-09,5.94,6.02,5.73,5.87,4794703,6.14,5.91,1,3.0,0.490995633449526,6.08,0.035775127768313375,6.136
