day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-04-17,7.21,7.21,6.83,6.99,11615065,7.37,7.27,1,3.0,0.6297474459832597,7.47,0.06866952789699554
2018-05-14,6.51,6.54,6.06,6.24,5480446,6.65,6.5,1,3.0,0.5094694977015515,6.38,0.022435897435897356
2018-07-09,3.41,3.98,3.41,3.65,61144175,3.79,3.79,1,3.0,44.051705717653995,4.86,0.3315068493150686
2019-11-11,3.61,3.61,3.43,3.44,7361500,3.65,3.59,1,3.0,0.5735662249822422,3.5,0.01744186046511631
2020-02-04,2.73,2.96,2.73,2.87,16822554,3.03,3.03,1,3.0,6.906078578813799,3.07,0.06968641114982566
2021-07-28,16.18,16.19,15.36,15.9,3519200,16.73,16.2,1,3.0,0.2219066841337194,16.82,0.05786163522012577
2021-09-29,18.1,18.11,16.33,17.8,11343278,18.36,18.14,1,3.0,1.9089050111796357,18.86,0.059550561797752755
2021-11-10,17.73,17.96,17.39,17.7,1494800,17.78,17.77,1,3.0,0.24248383723694467,18.0,0.016949152542372836
2021-11-24,17.33,17.36,17.01,17.14,2788650,17.4,17.31,1,3.0,1.6086529466791393,17.34,0.011668611435239118
2022-01-20,17.48,17.5,16.8,17.05,1593620,17.51,17.27,1,3.0,0.3562711861521819,17.65,0.035190615835777095
2022-01-28,16.41,17.09,16.33,16.49,1474568,16.94,16.54,1,3.0,0.43314996598308864,17.1,0.03699211643420264
