day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2018-03-30,4.77,4.77,4.71,4.75,6094621,-0.0974133026005295,0,58,0,5,-5.0,0.004228329809724984,47,0,2,0,2.0,4.84,0.014675052410901612
2018-07-31,3.7,3.76,3.68,3.7,10736762,-0.009088677315869376,0,106,0,5,-5.0,0.005434782608695565,77,0,2,0,2.0,4.07,0.10000000000000009
2018-08-17,3.66,3.7,3.52,3.56,10063425,-0.1138820023853645,0,116,0,5,-5.0,-0.019283746556473802,0,113,0,5,-5.0,3.71,0.013661202185792254
2018-08-20,3.57,3.65,3.52,3.65,7405555,-0.26411187046159734,0,117,0,6,-6.0,0.02528089887640439,83,0,1,0,1.0,3.71,0.03921568627450989
2018-11-21,3.48,3.53,3.47,3.51,6669468,-0.17007192454144993,0,152,0,5,-5.0,0.005730659025787732,111,0,1,0,1.0,3.69,0.06034482758620685
2018-11-22,3.5,3.54,3.5,3.51,5890788,-0.11675294041443784,0,153,0,6,-6.0,0.0,0,0,0,0,0.0,3.69,0.05428571428571427
2019-01-15,3.48,3.5,3.44,3.48,5214570,-0.16301723861192252,0,172,0,5,-5.0,0.0,0,0,0,0,0.0,3.6,0.034482758620689724
2019-01-16,3.49,3.5,3.43,3.44,4453270,-0.14599478001062405,0,173,0,6,-6.0,-0.011494252873563204,0,155,0,1,-1.0,3.6,0.03151862464183375
2019-03-21,4.22,4.25,4.11,4.17,35836689,0.09675677970171037,161,0,5,0,5.0,-0.0071428571428572285,0,168,0,1,-1.0,4.92,0.16587677725118488
2019-03-22,4.15,4.35,4.12,4.35,36769769,0.026037003585906104,162,0,6,0,6.0,0.043165467625899234,156,0,1,0,1.0,4.92,0.18554216867469875
2019-06-13,3.61,3.63,3.56,3.62,5664502,-0.13861110308530555,0,221,0,5,-5.0,0.0027700831024930483,179,0,1,0,1.0,3.77,0.04432132963988922
2019-07-11,3.73,3.77,3.72,3.74,7123275,-0.17594307088929695,0,232,0,5,-5.0,0.008086253369272267,187,0,1,0,1.0,4.07,0.09115281501340489
2019-09-03,3.8,3.83,3.75,3.83,12763583,0.20450795507049868,212,0,5,0,5.0,0.007894736842105399,206,0,2,0,2.0,3.92,0.03157894736842115
2019-09-04,3.81,3.92,3.8,3.88,16718139,0.30983118141669164,213,0,6,0,6.0,0.01305483028720622,207,0,3,0,3.0,3.92,0.02887139107611536
2020-03-18,3.32,3.34,3.19,3.2,14895495,-0.09909242702120014,0,323,0,5,-5.0,-0.030303030303030165,0,281,0,1,-1.0,3.28,-0.012048192771084376
2020-03-19,3.21,3.22,3.16,3.2,10609832,-0.2877153797171561,0,324,0,6,-6.0,0.0,0,0,0,0,0.0,3.28,0.02180685358255441
2020-03-20,3.22,3.28,3.21,3.25,9418950,-0.11224324758393911,0,325,0,7,-7.0,0.015625,264,0,1,0,1.0,3.28,0.01863354037267073
2020-03-23,3.16,3.2,3.13,3.13,9157996,-0.027705211302746058,0,326,0,8,-8.0,-0.03692307692307695,0,282,0,1,-1.0,3.28,0.03797468354430378
2020-07-06,3.37,3.51,3.31,3.47,31625931,0.23946421763324133,301,0,5,0,5.0,0.04518072289156638,292,0,3,0,3.0,3.58,0.06231454005934722
2020-10-12,3.38,3.42,3.35,3.41,8754225,0.008754645233774117,331,0,5,0,5.0,0.017910447761193993,320,0,2,0,2.0,3.42,0.01183431952662728
2020-12-01,4.33,4.37,4.2,4.36,52349370,-0.1938118190919671,0,415,0,5,-5.0,0.0,0,0,0,0,0.0,4.75,0.0969976905311778
2021-07-13,5.97,6.2,5.89,6.03,73585454,-0.1267560405211653,0,501,0,5,-5.0,0.01858108108108114,408,0,1,0,1.0,6.08,0.018425460636515956
2021-07-14,5.98,6.03,5.75,5.9,62940632,-0.14465932356685607,0,502,0,6,-6.0,-0.021558872305140975,0,440,0,1,-1.0,6.08,0.01672240802675584
2021-07-15,5.85,5.92,5.63,5.81,52664411,-0.16326847496542451,0,503,0,7,-7.0,-0.015254237288135686,0,441,0,2,-2.0,6.08,0.0393162393162394
2021-08-20,6.0,6.1,5.82,6.01,43692805,-0.10494319058725354,0,517,0,5,-5.0,-0.014754098360655665,0,453,0,2,-2.0,7.03,0.17166666666666663
2021-08-27,6.58,6.64,6.33,6.33,126814732,0.03400968301174312,428,0,5,0,5.0,-0.09957325746799428,0,455,0,1,-1.0,7.06,0.07294832826747721
2021-09-03,5.91,6.07,5.88,5.94,37711503,-0.007649869882584426,0,522,0,5,-5.0,0.005076142131979822,427,0,1,0,1.0,8.39,0.41962774957698823
2021-09-06,5.95,6.08,5.81,5.96,33663144,-0.10735077305192531,0,523,0,6,-6.0,0.0033670033670032407,428,0,2,0,2.0,8.39,0.4100840336134455
