day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-01-15,11.63,11.72,11.27,11.29,9297224,11.8,11.69,1,3.0,0.2832780898899667,11.99,0.062001771479185175
2018-05-25,9.33,9.33,9.17,9.3,4191500,9.36,9.34,1,3.0,0.4172438149640525,9.27,-0.003225806451613078
2018-05-28,9.27,9.27,8.97,9.02,6624900,9.33,9.3,1,3.0,0.5805558869139926,9.02,0.0
2018-10-11,7.41,7.45,6.84,6.93,6488538,7.67,7.6,1,3.0,1.2659070035445512,7.11,0.025974025974025983
2019-06-04,9.11,9.13,8.83,8.84,9517906,9.21,9.1,1,3.0,0.23551580957914542,9.13,0.0328054298642535
2019-08-05,8.96,8.99,8.76,8.87,8401599,8.99,8.99,1,3.0,0.23038012388741347,8.72,-0.016910935738444044
2020-09-17,7.32,7.34,7.22,7.22,17867229,7.45,7.36,1,3.0,0.20007072582291818,7.62,0.05540166204986163
2021-04-08,6.48,6.53,6.44,6.44,14452953,6.49,6.5,1,3.0,0.24066764326032342,6.47,0.004658385093167627
2021-11-29,5.08,5.12,5.06,5.08,14977961,5.15,5.14,1,3.0,0.5215845529000391,5.23,0.02952755905511828
2022-04-27,4.44,4.54,4.2,4.49,51679754,4.8,4.63,1,3.0,0.8525249752418966,4.62,0.028953229398663627
