day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2019-07-22,34.8,34.83,33.44,33.46,2463864,35.2,34.65,1,3.0,0.33567016233299807,35.3,0.05499103407053196,35.616
2019-08-06,33.0,33.0,31.48,32.09,2777865,33.64,33.66,1,3.0,0.7807831467416111,32.58,0.01526955437831079,34.714
2019-10-18,33.06,33.48,32.8,32.8,1089764,33.5,33.06,1,3.0,0.4783336521256665,34.15,0.041158536585365946,33.176
2020-02-04,26.63,29.3,26.63,28.67,5279943,29.59,29.59,1,3.0,6.2846895695364235,30.2,0.053365887687478075,32.472
2020-05-18,31.6,31.85,30.78,31.16,2770154,31.66,31.59,1,3.0,0.20533240741103342,31.98,0.026315789473684292,31.573999999999998
2020-12-24,27.0,27.06,26.5,26.52,1086400,27.5,27.03,1,3.0,0.209258216255084,27.56,0.039215686274509665,27.914
2021-06-09,24.45,24.75,24.16,24.25,1177614,24.62,24.46,1,3.0,0.2941296707789083,25.08,0.03422680412371126,23.323999999999998
2021-09-17,30.86,30.86,29.37,29.96,4533331,31.01,30.63,1,3.0,0.22513254409533556,30.72,0.025367156208277564,25.498
2021-10-26,31.0,32.11,30.7,30.89,9205499,31.75,31.0,1,3.0,0.9666570885011809,35.0,0.13305276788604714,29.708000000000002
2022-01-21,31.79,32.14,30.29,30.65,4120108,32.32,31.77,1,3.0,0.3754430429611044,31.57,0.03001631321370324,31.486
