day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-03-19,7.3,7.35,7.25,7.26,2468200,7.31,7.31,1,3.0,0.2932378259227064,7.41,0.02066115702479343
2018-08-20,7.15,7.2,6.99,7.15,6340340,7.33,7.21,1,3.0,0.2654606448872743,7.35,0.027972027972027913
2018-09-03,7.1,7.13,6.88,7.01,5994763,7.16,7.15,1,3.0,1.0895684757224022,7.34,0.04707560627674745
2019-08-02,7.75,7.81,7.66,7.71,4444564,7.89,7.87,1,3.0,0.42453974358974356,7.73,0.0025940337224383825
2019-08-06,7.46,7.46,7.09,7.17,9133656,7.67,7.53,1,3.0,1.0011515709215195,7.28,0.015341701534170138
2020-01-23,7.02,7.02,6.84,6.87,5172602,7.06,7.04,1,3.0,0.6144468057680106,6.29,-0.0844250363901019
2020-02-03,6.19,6.29,6.18,6.18,7191300,7.02,6.87,1,3.0,0.39026741280307276,6.23,0.008090614886731462
2020-10-28,6.62,6.63,6.5,6.57,5902098,6.66,6.68,1,3.0,1.399402395297217,6.61,0.0060882800608828
2021-01-25,6.03,6.03,5.89,5.9,4114103,6.11,6.03,1,3.0,0.210322195352997,5.95,0.008474576271186418
2022-01-25,6.76,6.79,6.64,6.66,4861200,6.82,6.78,1,3.0,0.2383329936824945,6.71,0.007507507507507505
