day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-11-20,35.46,35.7,34.65,35.56,855667,36.69,35.49,0,3.0,1.0513928721846733,38.2,0.07727016356457983,36.77
2018-11-22,36.96,37.89,36.93,37.49,2286991,36.72,36.78,0,3.0,0.24507713282101107,37.5,0.014610389610389518,37.144
2019-01-25,29.97,30.23,29.85,29.99,1162000,30.17,29.96,0,3.0,0.4143830428118205,31.79,0.06072739406072736,30.573999999999998
2019-08-07,20.55,20.87,20.46,20.66,1301660,21.4,20.55,0,3.0,1.1548830916533683,23.5,0.14355231143552305,22.16
2020-08-18,28.43,32.69,28.43,32.56,61895829,30.29,30.29,0,3.0,4.473337155963303,31.29,0.10059795990151255,40.264
2020-08-25,28.3,28.3,27.27,27.45,21067439,29.1,28.42,1,3.0,0.590450356915976,27.99,-0.010954063604240338,32.11000000000001
2020-08-26,27.54,27.58,26.4,26.41,16402472,28.3,27.45,1,3.0,0.31052483724686897,27.99,0.016339869281045694,30.305999999999997
2021-01-14,20.51,21.0,20.16,20.75,4102529,21.35,20.71,0,3.0,0.8448601468062475,21.33,0.03998049731838105,22.512
2021-01-26,19.37,19.69,19.1,19.24,2490751,20.21,19.37,1,3.0,0.20093784950010263,20.3,0.048012390294269514,20.805999999999997
2021-12-08,25.12,26.5,25.12,26.08,16172960,26.24,25.12,0,3.0,0.7024963303582785,27.08,0.07802547770700619,26.212
2022-03-10,24.35,24.86,23.89,24.83,14742414,26.15,24.91,1,3.0,0.2692767563629619,24.55,0.008213552361396204,23.258
