day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-02,34.53,34.77,33.38,33.59,2431800,34.58,34.51,1,3.0,0.49557195571955726,35.2,0.0479309318249479
2017-11-27,31.46,31.46,29.6,29.78,1521920,32.26,31.32,1,3.0,0.716193053676139,30.6,0.02753525856279393
2017-12-22,27.46,27.68,26.93,26.99,1572494,27.8,27.67,1,3.0,1.228146019573753,28.19,0.044460911448684914
2018-02-01,27.36,27.95,25.4,25.87,3533520,28.0,27.84,1,3.0,0.9001495482095352,25.87,0.0
2019-04-12,32.06,32.16,30.12,30.92,3875529,32.98,32.02,1,3.0,0.2202927610149057,32.16,0.040103492884864034
2019-07-22,27.17,27.24,26.25,26.28,1474392,27.25,27.17,1,3.0,0.5167908547631956,28.34,0.07838660578386603
2019-10-18,30.0,30.08,28.75,28.91,1656336,30.15,29.65,1,3.0,0.5726057519489804,29.0,0.0031131096506398226
2019-11-01,27.28,27.4,26.8,26.99,1151007,27.5,27.3,1,3.0,0.33915881326352526,27.35,0.013338273434605474
2019-12-31,29.11,29.47,28.1,28.46,2059452,29.25,29.11,1,3.0,1.0727403383088983,30.78,0.08151791988756152
2021-01-29,29.69,30.0,28.3,28.5,4417202,30.02,29.65,1,3.0,0.3731507067345967,28.48,-0.00070175438596487
2022-03-08,30.93,31.57,29.01,29.08,6151304,31.82,31.21,1,3.0,0.5296819731748172,29.68,0.02063273727647874
2022-04-11,25.57,25.63,24.3,24.48,3929064,25.77,25.68,1,3.0,0.2833032844712706,25.53,0.04289215686274517
2022-04-22,23.92,23.93,22.8,23.42,6572919,24.66,24.09,1,3.0,0.3613666193265077,23.12,-0.012809564474807855
