day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-13,4.18,4.2,4.16,4.18,9134795,4.21,4.19,1,3.0,0.2926301588209024,4.19,0.0023923444976077235
2017-11-17,4.11,4.14,3.95,3.98,18470598,4.12,4.11,1,3.0,1.5051672317916722,3.99,0.002512562814070307
2017-12-25,3.81,3.83,3.77,3.78,5343672,3.82,3.82,1,3.0,0.7116609575767747,3.79,0.002645502645502784
2018-02-06,3.6,3.64,3.52,3.53,6947400,3.62,3.65,1,3.0,0.890109531349472,3.89,0.10198300283286121
2018-06-19,3.55,3.59,3.32,3.35,22864200,3.72,3.69,1,3.0,1.0837529389098632,3.53,0.05373134328358198
2019-06-06,3.04,3.04,2.92,2.97,21743100,3.1,3.04,1,3.0,0.2790058823529411,3.09,0.04040404040404022
2019-08-06,2.82,2.83,2.62,2.73,18878847,2.88,2.87,1,3.0,1.58469882586171,2.77,0.0146520146520146
2019-09-25,2.7,2.7,2.67,2.68,10663913,2.71,2.71,1,3.0,0.33640145907556707,2.7,0.00746268656716409
2019-09-26,2.68,2.7,2.62,2.63,13338520,2.7,2.68,1,3.0,0.25080915420071404,2.66,0.011406844106463865
2021-05-06,3.64,3.72,3.55,3.56,22081994,3.67,3.65,1,3.0,0.43394841654569904,4.21,0.1825842696629214
2021-08-31,8.61,8.61,7.75,8.33,108877900,8.66,8.56,1,3.0,0.7096169630436744,8.62,0.034813925570228
2021-09-23,8.09,8.25,7.73,7.79,55163549,8.1,8.05,1,3.0,1.5210073783621363,7.79,0.0
2021-09-27,7.4,7.45,6.66,6.92,97134788,7.75,7.4,1,3.0,0.5234432367198818,7.21,0.041907514450867156
2021-12-10,8.27,8.27,7.96,8.07,64176971,8.4,8.28,1,3.0,0.5625351681351856,8.38,0.03841387856257761
2022-03-07,6.28,6.29,5.92,5.95,49083458,6.45,6.27,1,3.0,0.21420176583161288,6.0,0.008403361344537785
2022-03-08,5.95,6.0,5.36,5.44,93644252,6.28,5.95,1,3.0,0.9078576737604755,5.79,0.06433823529411753
2022-03-29,5.46,5.55,5.2,5.24,32066055,5.52,5.45,1,3.0,0.6752018260535806,5.51,0.0515267175572518
2022-04-25,4.35,4.35,4.13,4.19,36901827,4.5,4.42,1,3.0,0.4456219782267201,4.27,0.01909307875894961
