day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-10-10,79.2,81.3,77.54,80.25,1487033,85.4,80.6,1,3.0,0.5462572246482711,78.98,-0.015825545171339495,93.844
2019-06-17,83.39,84.38,82.52,83.38,309355,84.6,83.61,1,3.0,0.3649782405237443,93.0,0.11537538978172224,83.564
2020-05-21,161.0,162.53,155.51,157.0,4047606,176.0,159.93,1,3.0,0.44430917420689364,157.0,0.0,163.35999999999999
2020-05-25,149.0,150.0,141.58,145.08,4085751,155.58,149.89,1,3.0,0.30906021979412035,150.74,0.039012958367796946,161.154
2020-07-21,86.42,87.25,85.08,86.9,3981478,88.0,87.5,1,3.0,0.7744995282331104,89.25,0.02704257767548901,96.854
2020-09-10,70.0,70.97,64.86,65.59,3637556,74.29,69.6,1,3.0,0.6209846081433521,69.99,0.06708339685927722,78.546
2021-01-25,53.35,53.35,50.56,51.0,3306445,55.02,53.48,1,3.0,0.7804474045082819,51.58,0.011372549019607714,55.164
2021-02-05,44.8,45.72,44.08,44.3,1355963,45.99,44.44,1,3.0,0.30136358208955216,44.89,0.013318284424379323,49.024
2021-05-06,39.42,39.71,38.9,38.96,1185578,40.37,39.42,1,3.0,0.28642389944955515,39.35,0.010010266940451817,42.288
2022-03-08,28.11,28.54,27.35,27.4,2289749,28.87,28.11,1,3.0,0.24425919427588383,27.84,0.016058394160584077,29.228
2022-03-09,27.42,27.78,25.25,26.4,2152833,28.11,27.4,1,3.0,0.2115625367080196,27.95,0.058712121212121327,29.084
2022-04-11,24.75,24.8,23.55,23.69,1424779,25.56,24.7,1,3.0,0.4488572505032111,24.75,0.04474461798227103,25.994
