day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2018-09-14,7.45,7.49,7.33,7.33,3140873,358068474,133952,3644523,-0.018741633199464536,-3140873.0,95616519.0,0.15659291589900692,0.3646105317664659,1.0,8.07,0.2586490939044479,0.5200058253140452
2018-12-24,7.07,7.43,7.06,7.37,17429363,337588165,80079,38262697,0.0439093484419264,17429363.0,198614845.0,0.3030091016274472,0.3030091016274472,1.0,7.49,0.09199999999999986,0.3275483965298487
2018-12-26,7.48,7.53,7.3,7.32,17880920,343000919,99079,42991899,-0.03174603174603163,-17880920.0,207543215.0,0.3242542023822727,0.3242542023822727,1.0,7.69,0.09932885906040267,0.5381680902509174
2019-06-12,10.62,11.29,10.54,10.58,95372167,517752456,120710,210162314,-0.03642987249544627,-95372167.0,550360444.0,0.20188750969628208,0.25737569871656363,1.0,11.52,0.29452054794520555,1.3260206868344406
2019-08-20,9.77,9.77,9.47,9.47,32247383,485301289,329399,45534328,-0.021694214876032958,-32247383.0,574515316.0,0.14678084509673633,0.2601039817631003,1.0,9.77,0.06302521008403361,0.3314532966310566
2020-02-05,6.85,7.23,6.83,7.08,14679556,327504867,61957,5154589,0.033576642335766405,14679556.0,599302987.0,0.049948884950577456,0.2717600307652865,1.0,8.62,0.05581395348837215,6.317280263214118
2020-07-08,9.55,10.09,9.51,9.99,47822933,392718304,661715,63090284,0.043887147335423204,47822933.0,1263262386.0,0.13461709012353243,0.17813633305022805,1.0,10.09,0.12717391304347836,0.31953617246542687
2020-11-06,8.33,8.44,8.23,8.39,10376356,367134138,1335617,8394534,0.008413461538461675,10376356.0,1163659615.0,0.09706130470752025,0.182375187605561,1.0,8.44,0.03369434416365813,1.3086015314059436
2020-12-29,6.97,7.32,6.91,7.23,7927255,359802861,831316,7316458,0.0373027259684362,7927255.0,1137987556.0,0.1297188682251619,0.16867803054327934,1.0,8.43,0.11144578313253017,0.9565596404908996
2021-04-16,6.47,6.51,6.39,6.47,6595085,286025006,1381114,4471882,0.007788161993769416,6595085.0,1174842117.0,0.10512602017406751,0.15448541339150051,1.0,6.59,0.0826446280991735,1.4627947859419903
2021-09-24,5.82,5.84,5.68,5.69,5398526,250086389,213860,3080472,-0.022336769759450203,-5398526.0,1219170897.0,0.0990648496768686,0.22992208390912755,1.0,6.16,0.12367491166077738,0.5481344087765283
2021-12-06,6.35,6.42,6.25,6.28,14203828,250746844,57514,11141537,-0.012578616352201255,-14203828.0,1285219329.0,0.12382065100171595,0.17710941122640142,1.0,6.5,0.027190332326283873,0.29057939084877615
2022-01-05,6.74,6.78,6.56,6.63,14349401,259953760,125855,10401807,-0.014858841010401247,-14349401.0,1330876329.0,0.10867988875269609,0.21268498604709046,1.0,6.8,0.15384615384615374,0.39744874469768665
2022-04-08,6.52,6.54,6.28,6.31,17535092,306220058,201739,11940756,-0.027734976887519358,-17535092.0,1651564930.0,0.10623454095923603,0.17550521233291966,1.0,7.86,0.22912621359223295,0.580371302420341
2022-04-18,5.93,5.97,5.8,5.96,6446419,296710513,222939,2634035,0.005059021922428464,6446419.0,1636490471.0,0.06943149940430009,0.21086002460499387,1.0,7.49,0.09532374100719432,1.4866415963409136
