day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-01-10,26.26,26.35,25.01,25.19,9349389,26.31,26.26,1,3.0,0.9141337200886823,25.45,0.0103215561730845,24.294
2018-06-05,21.5,23.37,21.45,22.99,32826785,24.2,23.42,1,3.0,1.7420895331885053,24.57,0.06872553284036553,27.424
2018-10-17,20.75,20.95,19.6,20.1,6994783,20.76,20.41,1,3.0,0.33129436278792146,22.03,0.09601990049751241,21.382
2019-02-22,25.82,25.83,25.1,25.6,19094714,25.84,25.82,1,3.0,0.6399829978582421,27.1,0.05859375,24.684
2019-09-19,22.62,22.82,22.37,22.59,7965947,22.73,22.62,1,3.0,0.8255828050314551,22.97,0.016821602478972908,22.162000000000003
2020-09-07,32.36,32.37,30.0,30.15,17647186,32.5,32.03,1,3.0,0.4096898922617491,30.39,0.007960199004975133,31.072000000000003
2021-12-20,53.03,54.1,50.4,50.85,28894476,54.3,53.69,1,3.0,0.4733623544323975,52.8,0.03834808259587019,51.418
2022-03-15,42.8,44.22,42.12,42.48,21651731,45.0,43.55,1,3.0,0.249102895639018,44.25,0.04166666666666674,43.910000000000004
2022-03-29,40.28,40.39,38.3,38.63,19399459,40.44,40.06,1,3.0,0.4572283659965659,41.33,0.06989386487186122,42.952
2022-04-11,36.63,36.69,34.88,35.06,16926917,37.49,36.65,1,3.0,0.3615784284120911,35.4,0.0096976611523103,39.538
2022-04-12,35.09,35.4,33.69,34.31,20836794,36.63,35.06,1,3.0,0.23098577254204056,34.31,0.0,39.222
2022-04-25,30.9,31.56,29.39,29.39,16852625,32.2,31.69,1,3.0,0.4205142910558879,31.5,0.07179312691391626,33.690000000000005
