day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2017-12-11,9.24,9.66,9.24,9.63,2410778,9.26,9.27,1.7373430225956628,0,0.0,641676.883980014,334024.50890771206,True,9.68,0.04761904761904767
2017-12-19,9.35,9.68,9.29,9.61,1885752,9.53,9.29,0.9350294602343274,0,0.0,470159.31504629407,299446.4961480462,True,10.55,0.12834224598930488
2018-01-31,9.83,10.22,9.81,10.18,4474539,9.82,9.83,3.7359642252328538,0,0.0,1379959.5870797087,414642.1675720299,True,10.21,0.03865717192268581
2018-03-01,8.75,8.82,8.67,8.81,2029902,8.75,8.7,0.7434766775116723,0,1.0,348516.01468110585,233488.31452072228,True,9.18,0.049142857142857155
2018-05-04,8.55,8.94,8.53,8.8,3288753,8.4,8.55,1.7464385061392398,0,1.0,932022.3454642587,337953.62804539676,True,9.24,0.08070175438596494
2018-05-16,9.0,9.24,8.92,9.1,3163898,8.77,8.98,1.0535364608585538,0,1.0,947543.4506101542,302735.91656405886,True,10.22,0.13555555555555565
2018-06-29,7.51,7.8,7.5,7.71,2810048,7.55,7.48,0.8140296333786079,0,1.0,488801.3043974899,733917.8040460689,True,7.94,0.05725699067909473
2018-07-23,7.47,7.56,7.31,7.54,3527806,7.44,7.48,1.1431298220035235,0,1.0,932352.4881415223,289406.08597501554,True,7.98,0.0682730923694781
2018-10-26,6.59,6.78,6.5,6.76,1922200,6.46,6.53,1.5032687569347134,0,2.0,487866.84953754,331231.77605376474,True,7.57,0.14871016691957517
2018-11-28,7.1,7.24,6.96,7.24,1009147,7.15,7.13,1.045291852452371,0,0.0,242695.0734075241,230047.87768317934,True,7.34,0.033802816901408406
2018-12-03,7.28,7.34,7.21,7.31,2073247,7.08,7.15,1.2228444301490295,0,1.0,598815.219865264,227031.67655659217,True,7.32,0.005494505494505475
2019-01-02,6.53,6.66,6.46,6.62,927654,6.62,6.53,0.5110832383124286,0,1.0,159550.57070466125,109878.80547325728,True,6.95,0.06431852986217446
2019-05-06,7.02,7.06,6.42,6.57,7194748,7.0,7.13,0.6575789606581337,0,0.0,1242278.1670903524,1430045.7379478004,True,7.58,0.07977207977207978
2019-05-10,6.68,7.35,6.68,7.35,16215665,6.75,6.68,2.399772057934017,0,0.0,4820330.328278848,1283085.2712667263,True,7.58,0.1347305389221558
2019-06-04,6.72,6.74,6.43,6.48,7072529,6.79,6.78,0.6799348313848781,1,2.0,1230538.3451536065,980532.3656764518,True,6.99,0.0401785714285714
2019-07-18,6.78,6.79,6.58,6.58,5311969,6.8,6.8,0.5139296879297319,1,0.0,827167.6783195023,878016.945360545,True,6.99,0.030973451327433565
2019-10-16,6.62,6.62,6.38,6.4,5229083,6.61,6.59,1.3490938903863432,0,0.0,1551293.1438584295,466568.5193852992,True,6.45,-0.025679758308157052
2020-02-17,5.14,5.28,5.09,5.27,5420218,5.07,5.09,1.0545058960431506,0,0.0,1093819.2112444234,541749.5773785575,True,5.43,0.05642023346303504
2020-03-25,5.16,5.28,5.12,5.26,4583688,5.07,5.1,0.8339153396815235,0,1.0,859507.7589457079,489880.30160558375,True,5.8,0.12403100775193798
2020-05-27,5.34,5.54,5.3,5.46,7847421,5.26,5.37,0.7769591015640567,0,0.0,1406650.8590968333,551763.0725834933,True,6.15,0.151685393258427
2020-07-31,6.19,6.27,6.1,6.27,5301891,6.16,6.16,0.547608775606709,0,0.0,950023.9913898122,526120.2533827843,True,11.12,0.7964458804523422
2020-10-22,7.12,7.24,6.99,7.15,7637138,7.17,7.07,0.5093572728578908,0,1.0,1064342.2876221284,861907.3347943985,True,7.5,0.05337078651685401
2021-01-19,8.3,8.67,8.21,8.44,42592289,7.26,7.88,1.6934947471454063,0,1.0,12175324.974945454,3503909.822721281,True,8.27,-0.0036144578313254128
2021-03-05,6.72,7.2,6.66,7.05,12647476,7.02,6.78,0.6087553088389934,0,0.0,2388340.8443299425,930989.4765461055,True,7.29,0.0848214285714286
2021-05-06,6.8,7.46,6.74,7.26,26893275,6.91,6.78,1.8565162541898523,0,1.0,7364041.35683823,3110419.6639294983,True,7.46,0.09705882352941186
2021-07-20,8.08,8.65,8.07,8.56,29653202,8.11,8.15,1.1476454353013636,0,0.0,7597927.49317859,2265390.8682038896,True,8.59,0.06311881188118806
2021-11-15,6.61,6.72,6.59,6.69,4278552,6.64,6.61,0.8722459808572449,0,0.0,1050453.5945369506,903827.0161224081,True,6.8,0.02874432677760952
2022-05-13,5.61,5.89,5.52,5.62,11176756,5.43,5.48,0.765317707263911,0,0.0,2239715.033938117,699397.3804538043,True,6.27,0.11764705882352922
2022-06-23,6.01,6.33,5.84,6.27,11399300,6.11,6.01,2.328011108065113,0,1.0,3224447.724836924,1296391.9779958825,True,6.6,0.09816971713810307
