day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-12-25,8.76,8.77,8.5,8.54,4220579,8.83,8.74,1,3.0,0.709057490961865,8.81,0.031615925058548155,8.916
2018-02-01,7.53,7.6,7.08,7.11,8417633,7.79,7.58,1,3.0,0.47951872240501703,7.23,0.016877637130801704,8.456000000000001
2018-05-30,6.8,6.82,6.53,6.62,5534735,6.99,6.92,1,3.0,0.41753628848948954,6.76,0.02114803625377637,7.07
2019-01-31,6.6,6.79,6.45,6.56,10710731,6.64,6.6,1,3.0,0.6646769099737027,7.18,0.09451219512195119,6.396
2019-05-06,9.11,9.32,8.65,8.68,25758903,9.51,9.61,1,3.0,0.5709705815912463,10.1,0.16359447004608296,9.342
2020-11-02,11.7,11.74,11.07,11.08,10474413,11.92,11.62,1,3.0,0.6017151469424717,12.25,0.10559566787003605,11.836
2021-12-27,9.06,9.07,8.85,8.89,5972060,9.1,8.98,1,3.0,0.2803221268398015,9.56,0.07536557930258714,8.906
2022-01-25,9.16,9.25,8.64,8.67,9059710,9.28,9.17,1,3.0,0.2594300410092445,8.75,0.009227220299884653,9.124
2022-01-27,8.63,8.67,8.24,8.24,6327273,8.69,8.6,1,3.0,0.29907758589361566,8.7,0.055825242718446466,9.124
2022-03-09,8.21,8.29,7.68,7.99,5744907,8.33,8.19,1,3.0,0.2852747635291062,8.26,0.03379224030037542,8.552
2022-04-25,7.42,7.44,6.86,6.88,6672075,7.59,7.51,1,3.0,0.26043621710920917,7.37,0.07122093023255816,7.428
