day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-02-09,14.53,14.9,13.82,14.28,59476385,15.4,15.26,1,3.0,1.170927614399381,15.7,0.09943977591036424
2018-04-16,14.92,15.05,14.08,14.36,51616118,15.45,15.08,1,3.0,1.534783234934081,14.35,-0.0006963788300835549
2018-05-18,12.36,12.37,11.94,12.14,31365605,12.43,12.38,1,3.0,1.2269366164933406,13.23,0.0897858319604612
2018-06-19,11.46,11.46,10.5,10.83,47482000,11.8,11.66,1,3.0,1.1692938245483453,11.46,0.05817174515235468
2019-08-06,8.45,8.45,7.91,8.34,36070980,8.62,8.57,1,3.0,1.443878038419402,8.43,0.010791366906474753
2020-09-28,14.97,15.08,14.52,14.62,34063061,15.1,14.72,1,3.0,0.3460770930951542,15.7,0.0738714090287278
2020-10-20,14.77,14.85,14.43,14.72,43249134,15.32,14.87,1,3.0,0.7002980829649641,14.92,0.013586956521739024
2021-02-24,24.25,24.49,22.08,22.65,85289552,24.68,24.23,1,3.0,0.5424414609285084,24.06,0.062251655629139035
2021-06-18,14.65,14.68,14.32,14.46,55627875,14.92,14.68,1,3.0,0.5826047990120391,14.82,0.024896265560165887
2021-07-05,15.3,15.35,14.5,14.58,88202565,15.4,15.28,1,3.0,0.8249601101598305,15.74,0.07956104252400542
2022-03-07,16.32,16.57,16.0,16.09,44565234,16.57,16.35,1,3.0,0.4864161489085981,16.22,0.00807955251709136
