,count,mean,std,min,25%,50%,75%,max,mv_tatal,mv_on_trade
000035,8.0,0.09618184039919889,0.050475583218195876,0.05566218809980805,0.06957440688580468,0.08319011753307426,0.09117989630683287,0.21355236139630396,112.0557134309,108.9285360982
000036,9.0,0.10016705576142886,0.11652457325543707,0.010638297872340496,0.02130325814536338,0.06726457399103136,0.10752688172043001,0.39204545454545436,60.5445070878,60.37074915270001
000039,11.0,0.12269366180220133,0.09951049058835193,0.0092592592592593,0.04103636611227468,0.07174392935982343,0.2176842870700174,0.2641221374045801,475.2608061977,202.8306868785
000040,8.0,0.12375571029137372,0.04342133227797662,0.05762081784386619,0.0985810810810811,0.1270041265025852,0.1557395165665375,0.18361581920903958,45.6470268164,32.5524578611
000046,12.0,0.0992080342659239,0.06229112438644578,0.02080237741456159,0.06063868687279067,0.09599497822346914,0.1180753070458953,0.25266903914590744,80.5411076903,80.50075809149999
000049,11.0,0.17180521880604457,0.20433944978654706,0.0191163438409927,0.03704889328526939,0.08365437534397357,0.20666191945565326,0.7044728434504792,113.30280000629999,112.6179303369
000050,9.0,0.07017652016390555,0.061811722778674034,0.0031847133757962887,0.023650697392359143,0.06523201075991936,0.10027472527472514,0.17930591259640116,227.83321942540002,220.23423073330002
000059,15.0,0.09730303964638307,0.10003990789367656,0.01553398058252431,0.025379216662893334,0.05699481865284972,0.1296078550624742,0.31981279251170047,100.44499467940001,100.44499467940001
000060,12.0,0.08515099485031298,0.056890549248145406,0.013861386138613874,0.04867647058823521,0.07887730613469335,0.09509298191297044,0.20043572984749458,157.316925602,157.3027026022
000061,11.0,0.1628243480782066,0.08786980802715953,0.005181347150259086,0.11219502264964398,0.1795774647887325,0.22994902915851534,0.25285171102661597,111.8299388223,111.82813480969999
000062,14.0,0.12361994062628975,0.07512262798435809,0.05120910384068278,0.07067301929761477,0.09700693519365577,0.15270709627724,0.3035863219349457,124.7769853065,124.6151715543
000063,14.0,0.10951192247731038,0.05137117299470571,0.02985074626865658,0.07984142306440878,0.10119239610692143,0.14405257542095984,0.21832061068702302,1104.9260584088001,908.5405901517
000066,7.0,0.09457488474088005,0.05643660276601903,0.030890369473046464,0.05718502317366847,0.08519480519480527,0.1255765719339097,0.18041582830315228,317.41863508299997,289.2946943885
000069,13.0,0.07640340530596136,0.062474297241534624,0.004566210045662045,0.03824362606232312,0.053008595988538465,0.08902077151335308,0.2100139082058412,469.14259473,403.57770946089994
000070,10.0,0.11632307832954814,0.08989099487011633,0.025466893039049365,0.058579138479904536,0.08569024039985829,0.1643740202848058,0.30340909090909096,46.02965264310001,45.3820259503
000078,7.0,0.11229973873447581,0.09064265315258703,0.05590062111801242,0.06245275512233939,0.06862745098039214,0.11523783185840708,0.30618892508143314,104.2565793909,99.3434616798
000088,10.0,0.13210907290091875,0.07733661675176859,0.01869158878504673,0.06438372975395129,0.14594295146465286,0.183356102003643,0.25,111.3335021866,111.3335021866
000089,12.0,0.0678733205490878,0.08271356587173744,0.011194029850746468,0.021159758947239038,0.02928499643389748,0.07102063836898403,0.27500000000000013,129.4035548444,129.4018444559
000090,12.0,0.11029477971449105,0.06654187798323588,0.0298013245033113,0.06429388519134788,0.07954854534574929,0.15571279543044786,0.24885496183206102,133.601000313,133.5867473598
000099,7.0,0.054660510347393325,0.03872017969835505,0.010540184453228019,0.03829407970433385,0.04448105436573302,0.059825642110272415,0.1313628899835797,56.4760676012,51.703663390900005
