day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-03-05,15.31,15.33,14.17,14.38,27127135,15.54,15.3,1,3.0,0.8268314252500559,15.03,0.045201668984700794
2018-05-30,15.7,15.92,15.52,15.57,14486034,16.14,15.99,1,3.0,0.6599776500565395,16.21,0.04110468850353244
2018-08-06,16.38,16.5,14.75,14.78,23463265,16.42,16.38,1,3.0,1.0910988888862154,16.32,0.10419485791610295
2018-10-18,14.41,14.45,13.26,13.26,17326823,14.8,14.53,1,3.0,1.3030838537378608,14.58,0.09954751131221728
2018-11-23,13.52,13.64,12.8,13.0,17698888,13.9,13.65,1,3.0,0.5332755561115352,13.7,0.05384615384615388
2018-12-27,13.51,13.63,13.09,13.09,8134153,13.52,13.36,1,3.0,0.45303899873312536,13.58,0.03743315508021383
2019-02-21,14.05,14.2,13.9,14.03,8743801,14.21,14.08,1,3.0,0.9717283706464661,15.29,0.08980755523877404
2019-03-01,14.89,14.97,14.62,14.91,8498837,14.99,14.93,1,3.0,0.5730104432572658,15.55,0.04292421193829643
2019-04-26,17.25,17.43,16.66,16.7,12040011,17.55,17.27,1,3.0,0.26848611377720055,17.8,0.06586826347305408
2019-07-08,12.0,12.0,11.7,11.75,8639444,12.13,12.02,1,3.0,0.3255590836176283,11.88,0.01106382978723408
2020-02-26,15.3,15.51,15.1,15.31,27243219,15.41,15.53,1,3.0,0.24599673655117105,15.86,0.03592423252775956
2020-06-12,14.08,14.18,13.89,14.03,43620877,14.53,14.41,1,3.0,0.6308507463590549,14.08,0.0035637918745545782
2021-02-26,36.8,37.38,35.32,36.14,61078918,39.73,38.2,1,3.0,0.3393873926502995,38.2,0.05700055340343124
2021-06-18,23.78,24.05,23.03,23.29,51768847,24.49,23.93,1,3.0,0.7145584723165668,24.13,0.036066981537140386
2021-09-29,26.1,26.26,24.88,25.06,45073664,26.44,26.51,1,3.0,1.0802726112489616,26.98,0.07661612130885875
2021-11-05,21.06,21.15,20.45,20.5,43562760,21.3,21.22,1,3.0,0.9341911404118262,21.49,0.04829268292682909
2022-02-28,25.08,25.37,24.65,24.89,32006088,25.47,25.23,1,3.0,0.3911949330147524,25.0,0.004419445560466029
