day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2018-09-25,5.64,5.75,5.6,5.63,9613520,1144852862,571400,12379700,-0.008802816901408383,-9613520.0,246634798.0,0.22691427634422198,0.357095441197932,1.0,5.75,0.4494949494949496,0.46246423584884067
2018-11-19,4.95,4.95,4.78,4.86,16123368,845043149,168063,14223329,-0.012195121951219412,-16123368.0,296888990.0,0.1813270703272224,0.26110954977863376,1.0,4.95,0.020408163265306145,0.5057690449120449
2019-03-25,5.54,5.74,5.47,5.5,18604604,678337259,97626,12995334,-0.01610017889087656,-18604604.0,462778032.0,0.12462104785012793,0.2681086991600687,1.0,6.25,0.038112522686025496,0.2838659315496912
2019-04-22,5.67,5.88,5.53,5.88,33233401,687623378,134282,37018679,0.027972027972027913,33233401.0,525210371.0,0.1952497472757254,0.33661040285514127,1.0,5.88,0.2769230769230768,1.7414378926596474
2019-11-05,3.99,4.01,3.94,3.98,5674684,524589655,253502,1865605,0.0025188916876572875,5674684.0,493367131.0,0.08270673595128268,0.32581433279735444,1.0,4.1,0.06753246753246755,0.719763445891497
2020-08-19,4.67,4.7,4.6,4.61,8046443,549410220,74225,7032702,-0.014957264957264793,-8046443.0,850979465.0,0.18795995103153834,0.29934938449400805,1.0,4.74,0.042986425339366585,0.37593111662038914
2020-08-27,4.44,4.48,4.43,4.46,4492477,564631080,71725,2413890,0.0022471910112358273,4492477.0,842503441.0,0.1206101631323619,0.3805696752008019,1.0,4.74,0.04387990762124705,0.4009209473641666
2021-02-05,8.92,9.15,8.06,8.06,79485691,702737188,111100,62242831,-0.1004464285714286,-79485691.0,1101923108.0,0.09100170069821943,0.26242126156451645,1.0,10.68,0.15403726708074506,0.31375415855660593
2021-07-06,16.4,17.17,16.06,16.24,116366098,1573298366,111600,312980357,-0.06018518518518534,-116366098.0,2040804050.0,0.16187890730902887,0.28333534289876994,1.0,17.28,0.1481707317073171,0.36021656837277893
2021-09-15,20.8,22.2,19.98,21.74,212190969,2416672337,154700,662195322,0.07199211045364873,212190969.0,2793446415.0,0.14797305241089645,0.23885002974779815,1.0,22.2,0.2710601719197707,1.8287369670119
