day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-07-31,8.88,8.88,8.69,8.75,9857435,9.06,8.9,1,3.0,0.2492466020400943,8.83,0.00914285714285712,9.128
2018-08-03,8.25,8.29,8.09,8.11,6268954,8.47,8.31,1,3.0,0.6144687083924283,8.11,0.0,9.062
2018-10-15,6.83,6.85,6.13,6.17,38764572,6.92,6.81,1,3.0,0.33360655797192607,6.26,0.014586709886547755,6.96
2018-10-16,6.17,6.26,5.94,6.0,19702007,6.83,6.17,1,3.0,0.757976022783512,6.13,0.021666666666666723,6.958
2018-12-11,5.92,5.92,5.85,5.9,11285859,5.99,5.91,1,3.0,0.22763648875872944,6.01,0.018644067796609987,6.13
2020-05-25,8.03,8.05,7.83,7.88,11556827,8.1,8.02,1,3.0,0.4494342481319513,8.25,0.04695431472081224,7.986
2021-09-28,53.55,53.98,51.18,51.52,28547235,54.4,53.53,1,3.0,0.4213697768839424,54.5,0.05784161490683215,55.542
2021-09-29,50.55,53.33,50.18,51.43,25351684,53.55,51.52,1,3.0,0.23561211076017674,56.69,0.10227493680731081,55.188
2022-01-06,45.98,46.07,43.9,44.61,37864212,47.2,45.98,1,3.0,0.23179695641136777,47.01,0.05379959650302624,48.647999999999996
2022-01-28,40.67,41.0,39.46,39.96,26415585,42.58,40.45,1,3.0,0.258921085968044,42.3,0.058558558558558405,44.088
2022-03-04,33.28,33.85,32.72,33.24,25834708,36.25,33.84,1,3.0,1.3148104112334367,32.7,-0.016245487364620947,36.896
2022-03-09,30.37,30.7,28.48,29.71,34243451,31.98,30.39,1,3.0,0.29504415976307397,30.6,0.029956243688993522,36.41
