day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2020-08-24,16.48,16.54,16.2,16.35,26728669,16.39,16.43,-0.14846645284559856,0,2.0,13919541.008656548,14650373.754262717,False,16.6,0.00728155339805836,0,34,0,5,-5,-0.004869141813755196,0,21,0,1,-1
2020-09-14,14.15,14.29,14.02,14.19,21879007,13.99,14.05,-0.13100092345272019,0,2.0,7649324.971163224,6133118.038101598,False,16.45,0.16254416961130724,0,44,0,5,-5,0.009964412811387824,40,0,2,0,2
2020-09-15,14.21,14.22,14.04,14.13,17945076,14.15,14.19,-0.17980390974782356,0,1.0,7940630.015518355,6133118.038101598,False,16.45,0.15763546798029537,0,45,0,6,-6,-0.004228329809725095,0,30,0,1,-1
2020-12-07,16.5,16.75,16.35,16.44,44285033,16.65,16.57,-0.3354867986601827,1,2.0,59181110.02748496,4168129.041942289,False,17.38,0.05333333333333323,0,75,0,5,-5,-0.00784550392275185,0,53,0,4,-4
2020-12-24,16.38,17.02,16.32,16.5,57935317,16.3,16.61,-0.09077482761225864,0,0.0,12626096.191602012,4268675.504095468,False,19.18,0.170940170940171,0,83,0,5,-5,-0.0066225165562913135,0,60,0,1,-1
2021-01-08,17.26,17.5,17.04,17.07,39665158,17.12,17.45,-0.3710673353098849,0,2.0,28715446.8746009,14232724.586881528,False,17.29,0.0017381228273463112,0,89,0,5,-5,-0.02177650429799416,0,65,0,1,-1
2022-03-23,8.33,8.34,8.22,8.25,18500161,8.3,8.32,-0.22643986303839736,0,3.0,20870391.747430522,2688481.270656593,False,8.34,0.0012004801920768582,0,247,0,5,-5,-0.008413461538461564,0,219,0,5,-5
2022-04-20,7.96,8.03,7.88,7.9,16438712,8.04,7.95,-0.19051205798199922,1,2.0,9471491.134037632,3734989.7006443786,False,8.12,0.02010050251256268,0,258,0,5,-5,-0.0062893081761006275,0,228,0,3,-3
2022-06-09,7.55,7.67,7.43,7.46,37338424,7.4,7.51,0.11995302117679407,0,0.0,7678537.495022723,4894638.608267335,False,8.5,0.1258278145695364,214,0,5,0,5,-0.0066577896138482195,0,242,0,1,-1
2022-06-10,7.41,7.71,7.37,7.68,51964288,7.55,7.46,0.39171080171996553,0,0.0,9793910.395688726,4894638.608267335,False,8.5,0.1470985155195681,215,0,6,0,6,0.029490616621983934,230,0,1,0,1
