,count,mean,std,min,25%,50%,75%,max
000559,13.0,0.09254406200464331,0.062112232690841686,0.01794453507340954,0.03867403314917128,0.0980392156862746,0.12316176470588225,0.24344569288389506
000560,12.0,0.10786092675561282,0.060588995452625465,0.0161943319838056,0.057491938242048235,0.11196965619754229,0.15397914544255992,0.19648093841642233
000563,15.0,0.14220397349473532,0.18742536943958144,0.012048192771084265,0.033653433246017106,0.07961783439490455,0.15273275145469656,0.7514619883040936
000565,19.0,0.10988179368559911,0.08503054603374544,0.010802469135802406,0.05117473768086511,0.10082872928176778,0.1253695833787366,0.35934291581108835
000566,9.0,0.12351299467773814,0.09272775663382055,0.03864734299516903,0.054054054054053946,0.08256880733944949,0.1724137931034484,0.3076923076923077
000568,18.0,0.12871634836657891,0.0856654556588529,0.008948032580015974,0.06734334172924372,0.10426531067856204,0.17694829547946062,0.29899999999999993
000581,15.0,0.07132773478217766,0.048040710501155784,0.020398912058023688,0.024803234804663066,0.06534325889164605,0.09494868579476012,0.17035398230088483
000589,10.0,0.0608286485018779,0.028106992162539115,0.03499999999999992,0.04416805151641051,0.050084873268778196,0.05875013910170257,0.11855670103092786
000591,11.0,0.1649708646006953,0.1135540551936972,0.043887147335423204,0.08037170572581342,0.13020833333333326,0.24374586214682348,0.405181347150259
000592,16.0,0.21478717663571517,0.20025148283615063,0.055762081784386686,0.10353595080416278,0.15269151138716353,0.2566965198544145,0.8841698841698842
000596,12.0,0.1462792082786554,0.08731688073058913,0.05240500041394158,0.09173080531116673,0.10782187456447334,0.1926925583532993,0.33327618721069774
000598,21.0,0.043068562641305874,0.030399335993931135,0.002024291497975561,0.021321961620468954,0.03858520900321549,0.06367924528301883,0.1060000000000001
000600,17.0,0.08053943010235687,0.05596200082520359,0.009861932938856066,0.038202247191011285,0.06352087114337568,0.09375,0.2078431372549021
000603,10.0,0.0731071723918276,0.04613008042146613,-0.006540697674418561,0.03521599371020229,0.08209748209748202,0.1140254333534872,0.12749999999999995
000607,17.0,0.1410674898148244,0.11873768200932774,0.01857142857142846,0.0674157303370786,0.12962962962962954,0.16587677725118488,0.48893360160965815
000612,16.0,0.1294655838177592,0.14862077842925753,0.01896333754740831,0.053131263842544185,0.08013233921624152,0.13243798690436354,0.6217616580310881
000617,5.0,0.05486824727391304,0.06721423419524473,0.003717472118959231,0.008797653958944274,0.024809160305343525,0.07198748043818459,0.16502946954813358
000620,12.0,0.1849911765003034,0.11467394536342064,0.018918918918918948,0.09727088327494016,0.19835559279154957,0.26847801321485526,0.3474025974025974
000623,15.0,0.035965027799261244,0.023919880027874395,0.007585335018963191,0.017342456682485352,0.03766233766233773,0.04975921344107792,0.0911174785100286
000625,19.0,0.07617306410648432,0.09696328731208644,-0.00473684210526315,0.020174652933273696,0.04409448818897643,0.10641440248529443,0.42585941508465885
000627,19.0,0.06674775393795769,0.05346744049205156,0.0,0.024361994503337314,0.05059021922428353,0.09321130264794741,0.181654676258993
000629,13.0,0.10382967910914533,0.08621293037777321,0.004854368932038833,0.029850746268656803,0.08706467661691564,0.1450381679389312,0.2924528301886793
000630,17.0,0.09117676825130729,0.07376509857638784,0.01869158878504673,0.028169014084507005,0.06437768240343344,0.13261648745519716,0.24626865671641784
000631,13.0,0.09744477732908699,0.10473238362864348,0.02216066481994461,0.04776119402985057,0.06229508196721323,0.09968847352024923,0.4198717948717947
000636,11.0,0.14755254763874712,0.11795955718075216,0.038527105352881064,0.08133816794764703,0.12252712188895987,0.1711745224517588,0.4661495063469676
000639,13.0,0.12179313456485803,0.09071915939107494,0.03256704980842917,0.0670103092783505,0.09465020576131677,0.14210526315789473,0.33730158730158744
000650,18.0,0.0825139689951693,0.05600130575641928,-0.0013054830287205776,0.04306473829201102,0.06937603915048474,0.1374193919852602,0.1802973977695166
000651,15.0,0.05768954912270649,0.030775407389525358,0.002743142144638444,0.03845036156923576,0.050238563008700554,0.07488190585059995,0.11810154525386318
000652,6.0,0.0728096231497503,0.053718098876380876,0.01558441558441559,0.03967391304347839,0.061764705882352944,0.08951637355973324,0.16666666666666674
000655,10.0,0.11099510673647976,0.07177773411471736,0.012915129151291671,0.06490699502226893,0.10841137344312335,0.15038471784746066,0.23051409618573793
000656,20.0,0.09090760564767697,0.06537583618608113,0.01449275362318847,0.04004674403610575,0.08255331329612137,0.12901188519596157,0.22590837282780396
000661,24.0,0.08677794812451352,0.054638972892352325,0.0015691896394738336,0.05826935363701796,0.07888373160759965,0.1057946901388293,0.19621486223211804
000665,24.0,0.17605833294719184,0.29572344515355237,0.00244798041615657,0.018699219332703576,0.06948445154643501,0.1798438445708752,1.3195592286501379
000667,17.0,0.10447720681012924,0.11896754224793622,0.018867924528301883,0.03571428571428559,0.059782608695652106,0.091324200913242,0.4491017964071857
000671,19.0,0.13983600242540647,0.1462943610822896,0.006309148264984188,0.06260852787960647,0.10930576070901044,0.14700329637398868,0.6870229007633586
000672,15.0,0.09277785317243084,0.060128226191019,0.03200826019617953,0.05523840219742793,0.07433102081268572,0.10152115075704182,0.2268827454718778
000680,18.0,0.08937590571415438,0.07436450195954723,-0.01363636363636378,0.04728924279992369,0.0731003869252499,0.10692328675143731,0.2466487935656838
000681,6.0,0.09003091887277286,0.039565341368578304,0.027659574468085202,0.08037234030503942,0.08824068635069315,0.10423628853179245,0.14872685185185186
000683,10.0,0.16254010360697463,0.1264584215305836,0.04694835680751175,0.094251497005988,0.1307323232323232,0.15635149612230775,0.47953216374269014
000685,21.0,0.04534839612741972,0.03711519632163495,0.0032017075773747017,0.02127659574468077,0.03686635944700467,0.05336721728081306,0.1518518518518519
000686,18.0,0.09895816687413414,0.08316879596989105,0.009029345372460584,0.042574894973843425,0.09508036560316868,0.12033759929390986,0.3341463414634147
000690,20.0,0.05375262798786581,0.03401400406931164,0.01297169811320753,0.020478341510111464,0.045189678578940407,0.07465140427215189,0.13128491620111715
000700,11.0,0.2553360301144028,0.3713333882494437,0.02020202020202011,0.05247663686601278,0.10216718266253877,0.16898710028332276,1.056372549019608
000703,12.0,0.0860037147475941,0.04787836873609309,0.021296296296296147,0.05744623259018644,0.07610544217687076,0.1185177283067449,0.1617886178861787
000708,18.0,0.08660025893085496,0.0711570416731642,-0.013225806451612865,0.04497110334673787,0.07294631534451168,0.10572665112883306,0.2537136066547834
000709,12.0,0.054203059190519064,0.03549163723620846,0.007299270072992581,0.02695578231292506,0.04204601076847769,0.0798566420760739,0.12538226299694188
000712,24.0,0.11554171983717543,0.10062161895795559,0.008885298869143687,0.03129113846772941,0.08252978664449995,0.17230381990175986,0.38095238095238093
000717,14.0,0.11882525837171723,0.08654016352935766,0.0060975609756097615,0.0662689354637892,0.09067779984796098,0.15519580254941312,0.33653846153846145
000718,11.0,0.17488552132924606,0.1688898846625506,0.020618556701030855,0.07691996308230376,0.12207151664611593,0.18549234135667392,0.5329670329670328
000719,12.0,0.03915370843469626,0.037390212441343273,-0.0066225165562913135,0.016766855256954316,0.03672004516092142,0.04444411885366001,0.11706629055007056
000723,11.0,0.17170917448816198,0.13499162244374815,0.023376623376623273,0.07495472902041944,0.16666666666666674,0.2379864263253525,0.472497745716862
000725,12.0,0.13768614931805392,0.1409209490765461,0.011173184357541999,0.06575358887523608,0.089013016783423,0.17367978776598703,0.53515625
000726,15.0,0.047300435355091035,0.031002245712020204,-0.016853932584269704,0.029269467016156403,0.040298507462686484,0.06445392898151958,0.11190476190476195
000728,21.0,0.098546037767761,0.08317812590000269,-0.004566210045662045,0.0453074433656957,0.07841140529531554,0.13913043478260878,0.2997416020671835
000729,21.0,0.09275473342130666,0.06990053405195873,0.004792332268370725,0.04516129032258065,0.07558139534883734,0.12295081967213117,0.31259720062208407
000731,21.0,0.11602756698009135,0.15889642050577696,0.005319148936170137,0.05054151624548742,0.06981132075471708,0.11812297734627841,0.7623049219687874
000732,24.0,0.16290877097999523,0.2262040355259276,0.016245487364620947,0.053880486786757886,0.09020273998992634,0.1880331635201279,1.1264550264550266
000733,14.0,0.1308449109519779,0.04735980741788741,0.07442581645508284,0.08927315891637655,0.130067616095642,0.16650126939570542,0.21069767441860465
000735,10.0,0.058101549116267324,0.04653685065881998,0.011278195488721776,0.021675588284584824,0.04908686275409535,0.07659626261161395,0.15714285714285725
000738,21.0,0.08453347972350692,0.08425046985404461,0.0025923525599482744,0.03754789272030634,0.05590062111801242,0.10047095761381475,0.326086956521739
000739,21.0,0.09326984125867366,0.04337078263466194,0.03209459459459452,0.0564149226569608,0.08607198748043832,0.12275862068965515,0.1834061135371181
000750,13.0,0.11118750858784907,0.0971212095159018,0.011472275334607929,0.06499999999999995,0.07157057654075527,0.12603305785123964,0.32207792207792196
000758,20.0,0.12310438510198045,0.12502503097966114,0.019565217391304568,0.05245210727969363,0.07676005258624607,0.14082190171254,0.5141509433962264
000761,19.0,0.06321711820440172,0.05455904373918766,0.008130081300813163,0.02365312888520521,0.03669724770642202,0.09379303113969184,0.2096317280453257
000762,20.0,0.15937695341568708,0.12863552579066614,0.0055172413793103114,0.05516557657846094,0.12715689843465605,0.22160675965665227,0.48989898989898983
000766,14.0,0.11765366520314299,0.07327602046528253,0.003129890453834161,0.06787634408602145,0.1384682332463011,0.1649242281182136,0.2227979274611398
000767,19.0,0.07255911808188555,0.062257997609676645,0.0,0.025441958402132925,0.058558558558558405,0.10791443850267379,0.256
000768,18.0,0.06682433999821383,0.056880546631054366,0.005040322580645018,0.030335164835164963,0.05494510069942882,0.07986273997055265,0.2566037735849056
000776,18.0,0.07230893708756238,0.08431741494311529,0.0022851919561244216,0.014922112021568346,0.05200935946183094,0.10702072334725393,0.3565780014378146
000777,21.0,0.0684392379503253,0.04113970019920604,0.004149377593360981,0.04575163398692794,0.060085836909871126,0.08857615894039728,0.1646284101599247
000778,13.0,0.08831673307966953,0.07834212984072945,0.015113350125944613,0.03753351206434319,0.06843267108167761,0.1119221411192215,0.3214285714285714
000783,19.0,0.06543832206814942,0.049533574778475316,0.0012484394506866447,0.021271929824561386,0.06567534076827752,0.11163476766485614,0.1435726210350583
000786,19.0,0.10123614832270372,0.05659286457178833,0.026372443487621133,0.0561870298744751,0.10313901345291487,0.12070244138931374,0.2133526850507983
000789,13.0,0.0759490144905904,0.05261807836406359,0.013610315186246336,0.049962714392244534,0.06734693877551012,0.08947368421052637,0.215077605321508
000790,16.0,0.17226351080341018,0.15862582241962359,0.016513761467889854,0.05030373481325928,0.12128850566719984,0.2526890779902828,0.5912762520193859
000792,10.0,0.10563752696191446,0.12027177103512249,0.007423904974016349,0.02304771008541856,0.07064481048158289,0.1386877494928343,0.40396210163652047
000793,17.0,0.13567854335457982,0.15705288016846755,0.017006802721088565,0.058150619637750145,0.0903225806451613,0.11450381679389299,0.6295081967213114
000799,11.0,0.11603345648514071,0.053777805681646536,0.020849622100599596,0.08792200692318741,0.11752702644032453,0.1348393671028485,0.2165178571428572
000800,16.0,0.11787280704208243,0.10348322899423015,0.009244992295839749,0.05153645833333348,0.07529391740422775,0.18616403281757615,0.3552158273381296
000801,22.0,0.10975786132313631,0.06701168641478387,0.0032679738562091387,0.06492153887250135,0.09701721075519087,0.16451796507992505,0.23742454728370244
000807,19.0,0.19319979447772093,0.15300319587587374,-0.0016666666666665941,0.11031887079410119,0.16717019133937572,0.22597087155330253,0.6339285714285714
000810,12.0,0.1464180600692925,0.10836783006600116,0.01969872537659323,0.049701556429661675,0.15996364838070054,0.1867930385324041,0.40608228980322014
000811,24.0,0.13964758914259146,0.10381103812737903,0.01333333333333342,0.06020033500837524,0.10477787424587914,0.20786423884274652,0.3600000000000001
000812,15.0,0.16101754605806207,0.20925099476729403,0.010928961748633892,0.036983416688602166,0.12154696132596676,0.15798628875473242,0.825
000813,5.0,0.08371778177147098,0.06264655900211721,0.015804597701149392,0.03888213851761857,0.07547169811320753,0.1151631477927062,0.1732673267326732
000818,10.0,0.1424124155909465,0.11819844049919932,0.027638190954773822,0.05890921841132224,0.10787330051570565,0.19022161361042755,0.3936170212765957
000823,18.0,0.10075090985246961,0.09820416790120894,-0.014397905759162222,0.03666209566830686,0.06621467067744558,0.12685231854838713,0.3471283783783783
000825,16.0,0.11085002109106945,0.07532288974735438,0.023809523809523947,0.056634656575753284,0.10185779489373836,0.1367193101964721,0.3132867132867132
000826,18.0,0.08049732647865607,0.09186139262280389,-0.006691449814126393,0.022820382596918876,0.04829981846110876,0.09914529914529907,0.3666666666666667
000828,13.0,0.14917486246970293,0.263140644312843,0.011964107676969205,0.03665689149560114,0.04845222072678346,0.13254203758654803,0.9836065573770496
000829,20.0,0.14305176925514876,0.14582649031723424,-0.002016129032258007,0.06843115900492958,0.10600777507993997,0.15133781809326663,0.6419098143236073
000830,13.0,0.09956900049906038,0.05287156764879449,0.03286852589641431,0.05196629213483139,0.08611825192802036,0.14935822637106178,0.1789161098737937
000831,2.0,0.053629522605502356,0.057949467423085425,0.012653061224489726,0.03314129191499604,0.053629522605502356,0.07411775329600867,0.09460598398651499
000836,13.0,0.11224551338231262,0.0942704185741207,0.007792207792207684,0.04460966542750944,0.08831168831168834,0.125,0.3333333333333335
000839,18.0,0.11766183012299664,0.09491008569998807,0.0051679586563306845,0.03546071786549565,0.10633553274682306,0.16156119742326636,0.36820083682008353
000848,15.0,0.09733998968950959,0.09726121815866275,0.005773672055427337,0.03214715999083617,0.07085714285714273,0.10943552567839754,0.341212744090442
000850,15.0,0.07355855432790381,0.041168064705362814,0.016627078384798155,0.04860976083997659,0.05882352941176472,0.10583333333333322,0.14251781472684066
000851,13.0,0.1456541196148016,0.13030172618455793,0.03624009060022648,0.05891980360065463,0.09659090909090895,0.19556451612903225,0.475836431226766
000852,9.0,0.08847457552660937,0.044019918133651456,0.02882483370288247,0.06407322654462244,0.09176029962546828,0.10259740259740258,0.16748768472906428
000858,17.0,0.08708892327732577,0.056046405494847185,0.010417105984564135,0.05222672064777334,0.0814117647058823,0.1311807619562282,0.20032154340836006
000859,7.0,0.14518957445037037,0.08489296119834347,0.07784431137724557,0.09115838457703185,0.10881542699724522,0.16473485946102573,0.3178807947019866
000860,22.0,0.10398750016688328,0.05818379522721967,0.0005007511266901243,0.06140218964100397,0.10695454858437714,0.14819402859604636,0.2242647058823528
000861,12.0,0.09084601145664732,0.05689034393362975,0.011811023622047223,0.05261167691842289,0.10410007217983097,0.1182692307692308,0.20264317180616742
000869,18.0,0.07092022625147087,0.060894618646986254,0.006480881399870464,0.030821081339098333,0.05553892103789437,0.08541633706674301,0.23715549506634903
000875,12.0,0.13475540189479776,0.06953949052694179,0.016867469879517927,0.08453898511545405,0.153318680125909,0.1751914865122413,0.2434017595307918
000876,24.0,0.10673238807045844,0.08959068189788119,0.008776458440887813,0.04076045482295476,0.0834684477094878,0.14602362833494914,0.3608490566037734
000877,15.0,0.1459366947937187,0.09794795574418053,0.026885735623599638,0.044251105801006774,0.12606635071090055,0.22796658170489925,0.3025936599423631
000878,20.0,0.09475941999227953,0.07709768354655208,-0.0013183915622939635,0.04566254867408598,0.07843602396525673,0.1382144059509114,0.3179843614248479
000883,17.0,0.04540351517051864,0.03129151309267412,0.01377410468319562,0.021929824561403688,0.027295285359801413,0.06403940886699533,0.11330049261083741
000885,11.0,0.0674358612309832,0.06162691490519537,-0.030815109343936387,0.020592882493072118,0.06307977736549186,0.11222095484855421,0.15955056179775284
000887,22.0,0.11434548506999474,0.08312273408817834,0.021406727828745975,0.03771352440764203,0.1064648108869487,0.1744478052615957,0.2989247311827956
000889,14.0,0.11345680214040262,0.10498437776211676,0.014173228346456845,0.037273861947101306,0.07910614679405759,0.18049592275766585,0.37823834196891193
000895,19.0,0.09509823938479423,0.06766109332077593,-0.00036231884057980057,0.03977962936354407,0.09060542797494797,0.12969459805458772,0.24042553191489358
000898,16.0,0.12106232025937566,0.07947907118885701,0.03619909502262453,0.06574117463292717,0.09583637336446338,0.14949465214404872,0.32666666666666666
000899,16.0,0.10548976010417427,0.11407979808762757,0.009615384615384581,0.04571434466820734,0.07311833930538969,0.11132252027448536,0.49067164179104483
000900,14.0,0.05218730332863586,0.029494908449767505,0.0,0.03712273641851116,0.04636574946601324,0.07666048355407623,0.1029023746701847
000901,17.0,0.07992309416399478,0.063093361664513,0.005870841487279677,0.051506316812439445,0.06390977443609014,0.08857142857142852,0.26476377952755903
000902,15.0,0.11247724002071166,0.09256151043092785,0.020585048754062862,0.040932862799749725,0.0844354018311293,0.164542808273752,0.32751091703056767
000903,8.0,0.09130949481887737,0.06795286084043863,0.021052631578947434,0.04935064935064937,0.07326221905977037,0.11649329045562046,0.22314049586776874
000905,20.0,0.09375510504987009,0.09230968561194064,0.02102102102102088,0.04549725926262632,0.0713855903224947,0.09644391519566647,0.43841059602649013
