day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2018-01-18,9.51,9.59,9.5,9.55,2475582,203994583,5100,3129770,0.004206098843323014,2475582.0,40313015.0,0.1324521994324062,0.21086204596617114,1.0,9.97,0.17618469015795868,0.2590873708733681
2018-02-01,9.33,9.4,9.12,9.14,4346480,195122952,5100,5752568,-0.02350427350427342,-4346480.0,26514364.0,0.14292660860934295,0.2254507078438962,1.0,9.85,0.026344676180021898,0.6242060498985862
2018-07-11,4.78,4.78,4.66,4.71,2913059,157455962,0,1299707,-0.02079002079002068,-2913059.0,28144201.0,0.09452663078309531,0.21001836089206422,1.0,5.37,0.08270676691729317,0.23193039722119746
2018-11-15,5.4,5.48,5.32,5.4,11740463,167429537,22000,13665814,0.015037593984962516,11740463.0,157299441.0,0.21555421590241342,0.23044722609950993,1.0,5.52,0.13358778625954204,0.30841703232857975
2019-01-23,5.19,5.48,5.19,5.36,17043860,176447996,0,22493083,0.022900763358778553,17043860.0,243156887.0,0.24736975779840675,0.4820218623433094,1.0,5.48,0.04042179261862899,4.47214558075481
2019-01-24,5.34,5.34,5.25,5.28,7117989,174535882,0,5658147,-0.014925373134328401,-7117989.0,236038898.0,0.15012428409665443,0.4820218623433094,1.0,5.48,0.034965034965035,0.23970420257648795
2020-01-09,6.41,6.45,6.38,6.45,7008984,192376270,0,5119906,0.012558869701726927,7008984.0,618247697.0,0.1138702458300642,0.17792301232554272,1.0,6.49,0.11897106109324773,0.38153206316729604
2020-09-07,6.54,6.62,6.5,6.52,4444736,175000083,87000,4790757,-0.004580152671755711,-4444736.0,898460196.0,0.16430634421723397,0.22686443208223175,1.0,7.01,0.02488335925349916,0.21305580829334847
2021-06-04,7.3,7.8,7.0,7.1,95754581,199972996,12300,67805917,-0.0273972602739726,-95754581.0,943361249.0,0.09569215029781977,0.2244627958139386,1.0,7.8,0.08931185944363107,2.523514149589827
2021-11-12,5.81,5.84,5.78,5.83,1846790,125214486,52800,1274913,0.0,1846790.0,1004792273.0,0.11881927630693137,0.16655551881999284,1.0,6.03,0.009933774834437026,0.3839212688987004
2022-04-01,7.01,7.14,6.92,7.0,13349564,183883882,1661180,12715934,-0.011299435028248594,-13349564.0,1301722095.0,0.1354958077526537,0.1354958077526537,1.0,7.25,0.08217270194986082,0.8828130440037594
2022-04-07,7.12,7.35,7.03,7.03,24824831,181045808,1935380,15905887,-0.018156424581005526,-24824831.0,1299405496.0,0.08911333595253366,0.1354958077526537,1.0,7.35,0.10028248587570632,0.6860649531325518
2022-04-13,7.59,7.61,6.98,6.98,61214208,231460513,3587480,37487503,-0.10051546391752564,-61214208.0,1305514059.0,0.08394773490415408,0.14965661649416448,1.0,7.77,0.03816793893129766,0.3821010670954996
