day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2019-10-22,10.68,10.89,10.61,10.77,4656726,107356020.0,0.0,5953418.0,0.008426966292134797,4656726.0,27669958.0,0.11892611366470678,0.13886354405953252,1.0,10.89,0.030927835051546504,0.20012936249218338
2020-01-21,9.97,10.7,9.81,10.43,27275027,183038603.0,5000.0,30806039.0,0.04718875502008024,27275027.0,56773051.0,0.11013744744431431,0.20379791642023648,1.0,10.7,0.1080000000000001,1.0846163625063565
2020-01-22,10.27,10.59,10.27,10.55,19402575,204277806.0,4000.0,43534029.0,0.011505273250239867,19402575.0,76175626.0,0.21512217636441686,0.21512217636441686,1.0,10.7,0.07663896583564167,1.00882682420076
2020-02-03,9.61,9.61,9.61,9.61,1169000,199147665.0,4800.0,1127253.0,-0.10018726591760307,-1169000.0,105768304.0,0.10034217279726262,0.21512217636441686,1.0,11.08,0.045739910313901344,0.5854430661909567
2020-04-27,9.58,9.67,9.52,9.52,5588916,256845365.0,8781.0,9701931.0,-0.01449275362318847,-5588916.0,211301202.0,0.1809196005512513,0.20917464640272268,1.0,10.25,0.053291536050156685,0.6610745175984871
2020-12-07,8.25,8.25,8.07,8.07,5241505,245596065.0,31881.0,2809818.0,-0.021818181818181737,-5241505.0,180344814.0,0.06569495615791086,0.10741342804388476,1.0,8.85,0.12863070539419086,0.24063309543889555
2021-03-05,5.81,5.93,5.77,5.89,5131649,185276805.0,49900.0,2385706.0,0.008561643835616417,5131649.0,148253192.0,0.07947016474684677,0.16044691677093556,1.0,6.14,0.10986964618249528,0.2260299500831946
2021-03-31,6.58,6.94,6.13,6.27,60402755,185005101.0,50000.0,23276655.0,-0.006339144215530945,-60402755.0,112803119.0,0.05896824875751047,0.16954577690285186,1.0,6.94,0.2230215827338129,1.272877362147336
2021-06-02,7.28,7.91,7.04,7.52,33025089,203816481.0,234900.0,22316731.0,0.03155006858710552,33025089.0,160330620.0,0.09040144760375392,0.15037351618355865,1.0,7.91,0.04761904761904767,0.5146789695701934
2021-08-13,7.01,7.01,6.86,6.88,7060251,200601835.0,22660.0,5414229.0,-0.011494252873563204,-7060251.0,161111857.0,0.11057832683426545,0.11808971701367396,1.0,7.3,0.07066052227342556,0.30885541928834015
2021-09-07,7.53,7.74,7.4,7.53,18758848,197504653.0,197100.0,8647752.0,-0.016971279373368175,-18758848.0,196718983.0,0.06089774096545794,0.14044819039898732,1.0,7.99,0.1007194244604317,0.3096521318481764
2021-11-25,6.4,6.4,6.28,6.3,4074482,189483950.0,0.0,1335546.0,-0.01562500000000011,-4074482.0,173704513.0,0.051700791221476895,0.22703867000383307,1.0,6.82,0.06258890469416767,0.34480657406624315
2022-02-16,7.44,7.61,7.37,7.48,26087006,234390143.0,106700.0,19054087.0,-0.005319148936170137,-26087006.0,302831703.0,0.09751739425874231,0.14204289673192055,1.0,8.48,0.027638190954773822,2.035771596523202
